temporada,equipo,squad_size,avg_age,foreigners,pct_foreigners,squad_value,stadium_capacity,avg_attendance,stadium_occupation
2023,Stromsgodset,28,25.6,8,0.29,10.7,8935,5200,0.582
2023,Sarpsborg FK,28,25.8,10,0.36,9.8,8022,5000,0.6233
2023,Sandefjord,28,25.2,9,0.32,8.9,6582,3800,0.5773
2023,Hamarkameratene,28,25.5,7,0.25,8.1,7800,4500,0.5769
2023,Kristiansund BK,28,25.7,7,0.25,8.1,4444,3800,0.8551
2023,Haugesund,28,25.3,8,0.29,8.1,8754,4500,0.5141
2023,KFUM Oslo,28,25.4,6,0.21,7.2,3300,2500,0.7576
2023,Odds BK,28,25.2,7,0.25,7.2,11767,5000,0.4249
2023,Aalesund,28,25.1,8,0.29,6.3,10778,5000,0.4639
2023,Stabaek,28,24.8,8,0.29,6.3,4938,3500,0.7088
2023,Bryne,28,25.0,6,0.21,5.4,4000,2200,0.55
2023,IK Start,28,25.2,7,0.25,5.4,14448,4500,0.3115
2023,Mjondalen IF,28,25.8,6,0.21,5.0,4350,2000,0.4598
2023,FK Jerv,28,25.5,7,0.25,5.0,3300,2000,0.6061
2024,Bodo/Glimt,28,25.5,10,0.36,41.8,8270,7200,0.8706
2024,Molde,28,25.8,11,0.39,27.9,11249,8000,0.7112
2024,SK Brann,28,25.0,8,0.29,23.2,16750,15500,0.9254
2024,Rosenborg,28,24.5,9,0.32,23.2,21421,16000,0.7469
2024,Viking FK,28,25.2,8,0.29,20.5,15900,13000,0.8176
2024,Lillestrom,28,25.2,9,0.32,13.9,10540,7500,0.7116
2024,Vålerenga,28,25.0,10,0.36,13.9,16555,11000,0.6645
2024,Tromso,28,24.8,8,0.29,13.0,6691,4800,0.7174
2024,Fredrikstad,28,25.4,8,0.29,11.2,12500,9000,0.72
2024,Stromsgodset,28,25.6,8,0.29,11.2,8935,5200,0.582
2024,Sarpsborg FK,28,25.8,10,0.36,10.2,8022,5000,0.6233
2024,Sandefjord,28,25.2,9,0.32,9.3,6582,3800,0.5773
2024,Hamarkameratene,28,25.5,7,0.25,8.4,7800,4500,0.5769
2024,Kristiansund BK,28,25.7,7,0.25,8.4,4444,3800,0.8551
2024,Haugesund,28,25.3,8,0.29,8.4,8754,4500,0.5141
2024,KFUM Oslo,28,25.4,6,0.21,7.4,3300,2500,0.7576
2024,Odds BK,28,25.2,7,0.25,7.4,11767,5000,0.4249
2024,Aalesund,28,25.1,8,0.29,6.5,10778,5000,0.4639
2024,Stabaek,28,24.8,8,0.29,6.5,4938,3500,0.7088
2024,Bryne,28,25.0,6,0.21,5.6,4000,2200,0.55
2024,IK Start,28,25.2,7,0.25,5.6,14448,4500,0.3115
2024,Mjondalen IF,28,25.8,6,0.21,5.0,4350,2000,0.4598
2024,FK Jerv,28,25.5,7,0.25,5.0,3300,2000,0.6061
2025,Bodo/Glimt,28,25.5,10,0.36,43.4,8270,7200,0.8706
2025,Molde,28,25.8,11,0.39,28.9,11249,8000,0.7112
2025,SK Brann,28,25.0,8,0.29,24.1,16750,15500,0.9254
2025,Rosenborg,28,24.5,9,0.32,24.1,21421,16000,0.7469
2025,Viking FK,28,25.2,8,0.29,21.2,15900,13000,0.8176
2025,Lillestrom,28,25.2,9,0.32,14.5,10540,7500,0.7116
2025,Vålerenga,28,25.0,10,0.36,14.5,16555,11000,0.6645
2025,Tromso,28,24.8,8,0.29,13.5,6691,4800,0.7174
2025,Fredrikstad,28,25.4,8,0.29,11.6,12500,9000,0.72
2025,Stromsgodset,28,25.6,8,0.29,11.6,8935,5200,0.582
2025,Sarpsborg FK,28,25.8,10,0.36,10.6,8022,5000,0.6233
2025,Sandefjord,28,25.2,9,0.32,9.7,6582,3800,0.5773
2025,Hamarkameratene,28,25.5,7,0.25,8.7,7800,4500,0.5769
2025,Kristiansund BK,28,25.7,7,0.25,8.7,4444,3800,0.8551
2025,Haugesund,28,25.3,8,0.29,8.7,8754,4500,0.5141
2025,KFUM Oslo,28,25.4,6,0.21,7.7,3300,2500,0.7576
2025,Odds BK,28,25.2,7,0.25,7.7,11767,5000,0.4249
2025,Aalesund,28,25.1,8,0.29,6.8,10778,5000,0.4639
2025,Stabaek,28,24.8,8,0.29,6.8,4938,3500,0.7088
2025,Bryne,28,25.0,6,0.21,5.8,4000,2200,0.55
2025,IK Start,28,25.2,7,0.25,5.8,14448,4500,0.3115
2025,Mjondalen IF,28,25.8,6,0.21,5.0,4350,2000,0.4598
2025,FK Jerv,28,25.5,7,0.25,5.0,3300,2000,0.6061
2026,Bodo/Glimt,28,25.5,10,0.36,45.0,8270,7200,0.8706
2026,Molde,28,25.8,11,0.39,30.0,11249,8000,0.7112
2026,SK Brann,28,25.0,8,0.29,25.0,16750,15500,0.9254
2026,Rosenborg,28,24.5,9,0.32,25.0,21421,16000,0.7469
2026,Viking FK,28,25.2,8,0.29,22.0,15900,13000,0.8176
2026,Lillestrom,28,25.2,9,0.32,15.0,10540,7500,0.7116
2026,Vålerenga,28,25.0,10,0.36,15.0,16555,11000,0.6645
2026,Tromso,28,24.8,8,0.29,14.0,6691,4800,0.7174
2026,Fredrikstad,28,25.4,8,0.29,12.0,12500,9000,0.72
2026,Stromsgodset,28,25.6,8,0.29,12.0,8935,5200,0.582
2026,Sarpsborg FK,28,25.8,10,0.36,11.0,8022,5000,0.6233
2026,Sandefjord,28,25.2,9,0.32,10.0,6582,3800,0.5773
2026,Hamarkameratene,28,25.5,7,0.25,9.0,7800,4500,0.5769
2026,Kristiansund BK,28,25.7,7,0.25,9.0,4444,3800,0.8551
2026,Haugesund,28,25.3,8,0.29,9.0,8754,4500,0.5141
2026,KFUM Oslo,28,25.4,6,0.21,8.0,3300,2500,0.7576
2026,Odds BK,28,25.2,7,0.25,8.0,11767,5000,0.4249
2026,Aalesund,28,25.1,8,0.29,7.0,10778,5000,0.4639
2026,Stabaek,28,24.8,8,0.29,7.0,4938,3500,0.7088
2026,Bryne,28,25.0,6,0.21,6.0,4000,2200,0.55
2026,IK Start,28,25.2,7,0.25,6.0,14448,4500,0.3115
2026,Mjondalen IF,28,25.8,6,0.21,5.0,4350,2000,0.4598
2026,FK Jerv,28,25.5,7,0.25,5.0,3300,2000,0.6061
2027,Bodo/Glimt,28,25.5,10,0.36,46.6,8270,7200,0.8706
2027,Molde,28,25.8,11,0.39,31.0,11249,8000,0.7112
2027,SK Brann,28,25.0,8,0.29,25.9,16750,15500,0.9254
2027,Rosenborg,28,24.5,9,0.32,25.9,21421,16000,0.7469
2027,Viking FK,28,25.2,8,0.29,22.8,15900,13000,0.8176
2027,Lillestrom,28,25.2,9,0.32,15.5,10540,7500,0.7116
2027,Vålerenga,28,25.0,10,0.36,15.5,16555,11000,0.6645
2027,Tromso,28,24.8,8,0.29,14.5,6691,4800,0.7174
2027,Fredrikstad,28,25.4,8,0.29,12.4,12500,9000,0.72
2027,Stromsgodset,28,25.6,8,0.29,12.4,8935,5200,0.582
2027,Sarpsborg FK,28,25.8,10,0.36,11.4,8022,5000,0.6233
2027,Sandefjord,28,25.2,9,0.32,10.3,6582,3800,0.5773
2027,Hamarkameratene,28,25.5,7,0.25,9.3,7800,4500,0.5769
2027,Kristiansund BK,28,25.7,7,0.25,9.3,4444,3800,0.8551
2027,Haugesund,28,25.3,8,0.29,9.3,8754,4500,0.5141
2027,KFUM Oslo,28,25.4,6,0.21,8.3,3300,2500,0.7576
2027,Odds BK,28,25.2,7,0.25,8.3,11767,5000,0.4249
2027,Aalesund,28,25.1,8,0.29,7.2,10778,5000,0.4639
2027,Stabaek,28,24.8,8,0.29,7.2,4938,3500,0.7088
2027,Bryne,28,25.0,6,0.21,6.2,4000,2200,0.55
2027,IK Start,28,25.2,7,0.25,6.2,14448,4500,0.3115
2027,Mjondalen IF,28,25.8,6,0.21,5.2,4350,2000,0.4598
2027,FK Jerv,28,25.5,7,0.25,5.2,3300,2000,0.6061
