temporada,equipo,squad_size,avg_age,foreigners,pct_foreigners,squad_value,stadium_capacity,avg_attendance,stadium_occupation
2024,Angers,28,26.0,11,0.39,51.1,18752,13000,0.6933
2024,Clermont,28,26.2,13,0.46,41.8,13000,10500,0.8077
2024,Paris FC,28,25.0,12,0.43,41.8,20000,12000,0.6
2024,Troyes,28,24.8,13,0.46,37.2,20400,10000,0.4902
2024,Bordeaux,28,24.5,13,0.46,32.5,42115,25000,0.5936
2024,AC Ajaccio,28,27.2,10,0.36,18.6,10660,7000,0.6567
2024,Le Mans,28,25.5,8,0.29,18.6,25064,10000,0.399
2024,Nimes,28,26.5,10,0.36,13.9,18482,7000,0.3787
2025,Paris Saint-Germain,28,25.4,19,0.68,916.8,48583,47000,0.9674
2025,Monaco,28,24.8,18,0.64,328.1,18523,10000,0.5399
2025,Marseille,28,26.1,18,0.64,308.8,67394,63000,0.9348
2025,Lyon,28,25.5,15,0.54,250.9,59186,48000,0.811
2025,Lille,28,25.2,17,0.61,241.2,50186,40000,0.797
2025,Rennes,28,25.0,15,0.54,202.7,29778,27500,0.9235
2025,Nice,28,25.6,16,0.57,193.0,36178,25000,0.691
2025,Lens,28,26.0,14,0.5,173.7,38223,37500,0.9811
2025,Strasbourg,28,23.8,15,0.54,125.5,26109,25000,0.9575
2025,Brest,28,26.2,13,0.46,115.8,15220,14500,0.9527
2025,Reims,28,24.5,17,0.61,106.1,21029,16000,0.7609
2025,Nantes,28,26.5,13,0.46,96.5,35322,28000,0.7927
2025,Toulouse,28,25.1,17,0.61,91.7,33150,24000,0.724
2025,Montpellier,28,26.8,12,0.43,82.0,22000,14000,0.6364
2025,Saint-Etienne,28,25.8,11,0.39,67.5,41965,33000,0.7864
2025,Le Havre,28,25.5,13,0.46,62.7,25178,21000,0.8341
2025,Lorient,28,25.3,14,0.5,62.7,18890,15000,0.7941
2025,Auxerre,28,25.9,13,0.46,57.9,18541,16000,0.863
2025,Metz,28,25.2,15,0.54,53.1,28786,20000,0.6948
2025,Angers,28,26.0,11,0.39,53.1,18752,13000,0.6933
2025,Clermont,28,26.2,13,0.46,43.4,13000,10500,0.8077
2025,Paris FC,28,25.0,12,0.43,43.4,20000,12000,0.6
2025,Troyes,28,24.8,13,0.46,38.6,20400,10000,0.4902
2025,Bordeaux,28,24.5,13,0.46,33.8,42115,25000,0.5936
2025,AC Ajaccio,28,27.2,10,0.36,19.3,10660,7000,0.6567
2025,Le Mans,28,25.5,8,0.29,19.3,25064,10000,0.399
2025,Nimes,28,26.5,10,0.36,14.5,18482,7000,0.3787
2026,Paris Saint-Germain,28,25.4,19,0.68,950.0,48583,47000,0.9674
2026,Monaco,28,24.8,18,0.64,340.0,18523,10000,0.5399
2026,Marseille,28,26.1,18,0.64,320.0,67394,63000,0.9348
2026,Lyon,28,25.5,15,0.54,260.0,59186,48000,0.811
2026,Lille,28,25.2,17,0.61,250.0,50186,40000,0.797
2026,Rennes,28,25.0,15,0.54,210.0,29778,27500,0.9235
2026,Nice,28,25.6,16,0.57,200.0,36178,25000,0.691
2026,Lens,28,26.0,14,0.5,180.0,38223,37500,0.9811
2026,Strasbourg,28,23.8,15,0.54,130.0,26109,25000,0.9575
2026,Brest,28,26.2,13,0.46,120.0,15220,14500,0.9527
2026,Reims,28,24.5,17,0.61,110.0,21029,16000,0.7609
2026,Nantes,28,26.5,13,0.46,100.0,35322,28000,0.7927
2026,Toulouse,28,25.1,17,0.61,95.0,33150,24000,0.724
2026,Montpellier,28,26.8,12,0.43,85.0,22000,14000,0.6364
2026,Saint-Etienne,28,25.8,11,0.39,70.0,41965,33000,0.7864
2026,Le Havre,28,25.5,13,0.46,65.0,25178,21000,0.8341
2026,Lorient,28,25.3,14,0.5,65.0,18890,15000,0.7941
2026,Auxerre,28,25.9,13,0.46,60.0,18541,16000,0.863
2026,Metz,28,25.2,15,0.54,55.0,28786,20000,0.6948
2026,Angers,28,26.0,11,0.39,55.0,18752,13000,0.6933
2026,Clermont,28,26.2,13,0.46,45.0,13000,10500,0.8077
2026,Paris FC,28,25.0,12,0.43,45.0,20000,12000,0.6
2026,Troyes,28,24.8,13,0.46,40.0,20400,10000,0.4902
2026,Bordeaux,28,24.5,13,0.46,35.0,42115,25000,0.5936
2026,AC Ajaccio,28,27.2,10,0.36,20.0,10660,7000,0.6567
2026,Le Mans,28,25.5,8,0.29,20.0,25064,10000,0.399
2026,Nimes,28,26.5,10,0.36,15.0,18482,7000,0.3787
2027,Paris Saint-Germain,28,25.4,19,0.68,983.2,48583,47000,0.9674
2027,Monaco,28,24.8,18,0.64,351.9,18523,10000,0.5399
2027,Marseille,28,26.1,18,0.64,331.2,67394,63000,0.9348
2027,Lyon,28,25.5,15,0.54,269.1,59186,48000,0.811
2027,Lille,28,25.2,17,0.61,258.8,50186,40000,0.797
2027,Rennes,28,25.0,15,0.54,217.3,29778,27500,0.9235
2027,Nice,28,25.6,16,0.57,207.0,36178,25000,0.691
2027,Lens,28,26.0,14,0.5,186.3,38223,37500,0.9811
2027,Strasbourg,28,23.8,15,0.54,134.5,26109,25000,0.9575
2027,Brest,28,26.2,13,0.46,124.2,15220,14500,0.9527
2027,Reims,28,24.5,17,0.61,113.8,21029,16000,0.7609
2027,Nantes,28,26.5,13,0.46,103.5,35322,28000,0.7927
2027,Toulouse,28,25.1,17,0.61,98.3,33150,24000,0.724
2027,Montpellier,28,26.8,12,0.43,88.0,22000,14000,0.6364
2027,Saint-Etienne,28,25.8,11,0.39,72.4,41965,33000,0.7864
2027,Le Havre,28,25.5,13,0.46,67.3,25178,21000,0.8341
2027,Lorient,28,25.3,14,0.5,67.3,18890,15000,0.7941
2027,Auxerre,28,25.9,13,0.46,62.1,18541,16000,0.863
2027,Metz,28,25.2,15,0.54,56.9,28786,20000,0.6948
2027,Angers,28,26.0,11,0.39,56.9,18752,13000,0.6933
2027,Clermont,28,26.2,13,0.46,46.6,13000,10500,0.8077
2027,Paris FC,28,25.0,12,0.43,46.6,20000,12000,0.6
2027,Troyes,28,24.8,13,0.46,41.4,20400,10000,0.4902
2027,Bordeaux,28,24.5,13,0.46,36.2,42115,25000,0.5936
2027,AC Ajaccio,28,27.2,10,0.36,20.7,10660,7000,0.6567
2027,Le Mans,28,25.5,8,0.29,20.7,25064,10000,0.399
2027,Nimes,28,26.5,10,0.36,15.5,18482,7000,0.3787
