temporada,equipo,squad_size,avg_age,foreigners,pct_foreigners,squad_value,stadium_capacity,avg_attendance,stadium_occupation
2021,Besiktas,28,26.5,17,0.61,115.5,42590,35000,0.8218
2021,Trabzonspor,28,26.0,15,0.54,78.4,40782,28000,0.6866
2021,Istanbul Basaksehir,28,26.4,16,0.57,45.4,17152,8000,0.4664
2021,Samsunspor,28,25.8,14,0.5,33.0,33919,22000,0.6486
2021,Eyupspor,28,27.5,15,0.54,31.3,14000,8000,0.5714
2021,Kasimpasa,28,25.9,16,0.57,28.9,14234,4500,0.3161
2021,Alanyaspor,28,26.2,15,0.54,26.4,10128,5500,0.543
2021,Goztepe,28,25.4,15,0.54,26.4,20040,18500,0.9232
2021,Caykur Rizespor,28,25.7,15,0.54,24.8,15332,7500,0.4892
2021,Antalyaspor,28,26.5,14,0.5,23.1,32537,14000,0.4303
2021,Gaziantep FK,28,27.0,15,0.54,21.4,33502,11000,0.3283
2021,Konyaspor,28,26.8,13,0.46,21.4,42000,18000,0.4286
2021,Kayserispor,28,27.2,13,0.46,20.6,32864,12000,0.3651
2021,Sivasspor,28,27.5,14,0.5,19.8,27532,9000,0.3269
2021,Bodrum FK,28,26.0,13,0.46,18.1,4563,4000,0.8766
2021,Adana Demirspor,28,25.5,13,0.46,16.5,33543,15000,0.4472
2021,Hatayspor,28,26.4,13,0.46,14.8,25000,6000,0.24
2021,Fatih Karagümrük,28,26.2,14,0.5,14.8,76000,4000,0.0526
2021,Ankaragucu,28,26.8,13,0.46,13.2,20560,14000,0.6809
2021,Pendikspor,28,27.0,13,0.46,12.4,2500,2200,0.88
2021,Istanbulspor,28,25.0,11,0.39,11.5,4491,2500,0.5567
2021,Giresunspor,28,25.2,11,0.39,9.9,22019,8000,0.3633
2021,Umraniyespor,28,26.0,12,0.43,9.9,3513,2500,0.7116
2021,Kocaelispor,28,25.8,11,0.39,11.5,34712,18000,0.5186
2021,Genclerbirligi,28,25.5,10,0.36,9.9,20560,6000,0.2918
2021,Corum FK,28,25.6,8,0.29,8.2,15000,7000,0.4667
2021,Amed SFK,28,26.0,10,0.36,8.2,33000,15000,0.4545
2021,Erzurum BB,28,26.5,8,0.29,8.2,21374,8000,0.3743
2021,Altay Izmir,28,26.8,8,0.29,6.6,15000,6000,0.4
2021,Yeni Malatyaspor,28,25.0,7,0.25,5.0,27044,5000,0.1849
2021,Denizlispor,28,26.0,7,0.25,5.0,18745,4000,0.2134
2022,Galatasaray,28,26.8,18,0.64,240.8,52600,47000,0.8935
2022,Fenerbahce,28,27.2,18,0.64,223.6,47834,43000,0.8989
2022,Besiktas,28,26.5,17,0.61,120.4,42590,35000,0.8218
2022,Trabzonspor,28,26.0,15,0.54,81.7,40782,28000,0.6866
2022,Istanbul Basaksehir,28,26.4,16,0.57,47.3,17152,8000,0.4664
2022,Samsunspor,28,25.8,14,0.5,34.4,33919,22000,0.6486
2022,Eyupspor,28,27.5,15,0.54,32.7,14000,8000,0.5714
2022,Kasimpasa,28,25.9,16,0.57,30.1,14234,4500,0.3161
2022,Alanyaspor,28,26.2,15,0.54,27.5,10128,5500,0.543
2022,Goztepe,28,25.4,15,0.54,27.5,20040,18500,0.9232
2022,Caykur Rizespor,28,25.7,15,0.54,25.8,15332,7500,0.4892
2022,Antalyaspor,28,26.5,14,0.5,24.1,32537,14000,0.4303
2022,Gaziantep FK,28,27.0,15,0.54,22.4,33502,11000,0.3283
2022,Konyaspor,28,26.8,13,0.46,22.4,42000,18000,0.4286
2022,Kayserispor,28,27.2,13,0.46,21.5,32864,12000,0.3651
2022,Sivasspor,28,27.5,14,0.5,20.6,27532,9000,0.3269
2022,Bodrum FK,28,26.0,13,0.46,18.9,4563,4000,0.8766
2022,Adana Demirspor,28,25.5,13,0.46,17.2,33543,15000,0.4472
2022,Hatayspor,28,26.4,13,0.46,15.5,25000,6000,0.24
2022,Fatih Karagümrük,28,26.2,14,0.5,15.5,76000,4000,0.0526
2022,Ankaragucu,28,26.8,13,0.46,13.8,20560,14000,0.6809
2022,Pendikspor,28,27.0,13,0.46,12.9,2500,2200,0.88
2022,Istanbulspor,28,25.0,11,0.39,12.0,4491,2500,0.5567
2022,Giresunspor,28,25.2,11,0.39,10.3,22019,8000,0.3633
2022,Umraniyespor,28,26.0,12,0.43,10.3,3513,2500,0.7116
2022,Kocaelispor,28,25.8,11,0.39,12.0,34712,18000,0.5186
2022,Genclerbirligi,28,25.5,10,0.36,10.3,20560,6000,0.2918
2022,Corum FK,28,25.6,8,0.29,8.6,15000,7000,0.4667
2022,Amed SFK,28,26.0,10,0.36,8.6,33000,15000,0.4545
2022,Erzurum BB,28,26.5,8,0.29,8.6,21374,8000,0.3743
2022,Altay Izmir,28,26.8,8,0.29,6.9,15000,6000,0.4
2022,Yeni Malatyaspor,28,25.0,7,0.25,5.2,27044,5000,0.1849
2022,Denizlispor,28,26.0,7,0.25,5.2,18745,4000,0.2134
2023,Galatasaray,28,26.8,18,0.64,250.6,52600,47000,0.8935
2023,Fenerbahce,28,27.2,18,0.64,232.7,47834,43000,0.8989
2023,Besiktas,28,26.5,17,0.61,125.3,42590,35000,0.8218
2023,Trabzonspor,28,26.0,15,0.54,85.0,40782,28000,0.6866
2023,Istanbul Basaksehir,28,26.4,16,0.57,49.2,17152,8000,0.4664
2023,Samsunspor,28,25.8,14,0.5,35.8,33919,22000,0.6486
2023,Eyupspor,28,27.5,15,0.54,34.0,14000,8000,0.5714
2023,Kasimpasa,28,25.9,16,0.57,31.3,14234,4500,0.3161
2023,Alanyaspor,28,26.2,15,0.54,28.6,10128,5500,0.543
2023,Goztepe,28,25.4,15,0.54,28.6,20040,18500,0.9232
2023,Caykur Rizespor,28,25.7,15,0.54,26.9,15332,7500,0.4892
2023,Antalyaspor,28,26.5,14,0.5,25.1,32537,14000,0.4303
2023,Gaziantep FK,28,27.0,15,0.54,23.3,33502,11000,0.3283
2023,Konyaspor,28,26.8,13,0.46,23.3,42000,18000,0.4286
2023,Kayserispor,28,27.2,13,0.46,22.4,32864,12000,0.3651
2023,Sivasspor,28,27.5,14,0.5,21.5,27532,9000,0.3269
2023,Bodrum FK,28,26.0,13,0.46,19.7,4563,4000,0.8766
2023,Adana Demirspor,28,25.5,13,0.46,17.9,33543,15000,0.4472
2023,Hatayspor,28,26.4,13,0.46,16.1,25000,6000,0.24
2023,Fatih Karagümrük,28,26.2,14,0.5,16.1,76000,4000,0.0526
2023,Ankaragucu,28,26.8,13,0.46,14.3,20560,14000,0.6809
2023,Pendikspor,28,27.0,13,0.46,13.4,2500,2200,0.88
2023,Istanbulspor,28,25.0,11,0.39,12.5,4491,2500,0.5567
2023,Giresunspor,28,25.2,11,0.39,10.7,22019,8000,0.3633
2023,Umraniyespor,28,26.0,12,0.43,10.7,3513,2500,0.7116
2023,Kocaelispor,28,25.8,11,0.39,12.5,34712,18000,0.5186
2023,Genclerbirligi,28,25.5,10,0.36,10.7,20560,6000,0.2918
2023,Corum FK,28,25.6,8,0.29,8.9,15000,7000,0.4667
2023,Amed SFK,28,26.0,10,0.36,8.9,33000,15000,0.4545
2023,Erzurum BB,28,26.5,8,0.29,8.9,21374,8000,0.3743
2023,Altay Izmir,28,26.8,8,0.29,7.2,15000,6000,0.4
2023,Yeni Malatyaspor,28,25.0,7,0.25,5.4,27044,5000,0.1849
2023,Denizlispor,28,26.0,7,0.25,5.4,18745,4000,0.2134
2024,Galatasaray,28,26.8,18,0.64,260.4,52600,47000,0.8935
2024,Fenerbahce,28,27.2,18,0.64,241.8,47834,43000,0.8989
2024,Besiktas,28,26.5,17,0.61,130.2,42590,35000,0.8218
2024,Trabzonspor,28,26.0,15,0.54,88.3,40782,28000,0.6866
2024,Istanbul Basaksehir,28,26.4,16,0.57,51.1,17152,8000,0.4664
2024,Samsunspor,28,25.8,14,0.5,37.2,33919,22000,0.6486
2024,Eyupspor,28,27.5,15,0.54,35.3,14000,8000,0.5714
2024,Kasimpasa,28,25.9,16,0.57,32.5,14234,4500,0.3161
2024,Alanyaspor,28,26.2,15,0.54,29.8,10128,5500,0.543
2024,Goztepe,28,25.4,15,0.54,29.8,20040,18500,0.9232
2024,Caykur Rizespor,28,25.7,15,0.54,27.9,15332,7500,0.4892
2024,Antalyaspor,28,26.5,14,0.5,26.0,32537,14000,0.4303
2024,Gaziantep FK,28,27.0,15,0.54,24.2,33502,11000,0.3283
2024,Konyaspor,28,26.8,13,0.46,24.2,42000,18000,0.4286
2024,Kayserispor,28,27.2,13,0.46,23.2,32864,12000,0.3651
2024,Sivasspor,28,27.5,14,0.5,22.3,27532,9000,0.3269
2024,Bodrum FK,28,26.0,13,0.46,20.5,4563,4000,0.8766
2024,Adana Demirspor,28,25.5,13,0.46,18.6,33543,15000,0.4472
2024,Hatayspor,28,26.4,13,0.46,16.7,25000,6000,0.24
2024,Fatih Karagümrük,28,26.2,14,0.5,16.7,76000,4000,0.0526
2024,Ankaragucu,28,26.8,13,0.46,14.9,20560,14000,0.6809
2024,Pendikspor,28,27.0,13,0.46,13.9,2500,2200,0.88
2024,Istanbulspor,28,25.0,11,0.39,13.0,4491,2500,0.5567
2024,Giresunspor,28,25.2,11,0.39,11.2,22019,8000,0.3633
2024,Umraniyespor,28,26.0,12,0.43,11.2,3513,2500,0.7116
2024,Kocaelispor,28,25.8,11,0.39,13.0,34712,18000,0.5186
2024,Genclerbirligi,28,25.5,10,0.36,11.2,20560,6000,0.2918
2024,Corum FK,28,25.6,8,0.29,9.3,15000,7000,0.4667
2024,Amed SFK,28,26.0,10,0.36,9.3,33000,15000,0.4545
2024,Erzurum BB,28,26.5,8,0.29,9.3,21374,8000,0.3743
2024,Altay Izmir,28,26.8,8,0.29,7.4,15000,6000,0.4
2024,Yeni Malatyaspor,28,25.0,7,0.25,5.6,27044,5000,0.1849
2024,Denizlispor,28,26.0,7,0.25,5.6,18745,4000,0.2134
2025,Galatasaray,28,26.8,18,0.64,270.2,52600,47000,0.8935
2025,Fenerbahce,28,27.2,18,0.64,250.9,47834,43000,0.8989
2025,Besiktas,28,26.5,17,0.61,135.1,42590,35000,0.8218
2025,Trabzonspor,28,26.0,15,0.54,91.7,40782,28000,0.6866
2025,Istanbul Basaksehir,28,26.4,16,0.57,53.1,17152,8000,0.4664
2025,Samsunspor,28,25.8,14,0.5,38.6,33919,22000,0.6486
2025,Eyupspor,28,27.5,15,0.54,36.7,14000,8000,0.5714
2025,Kasimpasa,28,25.9,16,0.57,33.8,14234,4500,0.3161
2025,Alanyaspor,28,26.2,15,0.54,30.9,10128,5500,0.543
2025,Goztepe,28,25.4,15,0.54,30.9,20040,18500,0.9232
2025,Caykur Rizespor,28,25.7,15,0.54,28.9,15332,7500,0.4892
2025,Antalyaspor,28,26.5,14,0.5,27.0,32537,14000,0.4303
2025,Gaziantep FK,28,27.0,15,0.54,25.1,33502,11000,0.3283
2025,Konyaspor,28,26.8,13,0.46,25.1,42000,18000,0.4286
2025,Kayserispor,28,27.2,13,0.46,24.1,32864,12000,0.3651
2025,Sivasspor,28,27.5,14,0.5,23.2,27532,9000,0.3269
2025,Bodrum FK,28,26.0,13,0.46,21.2,4563,4000,0.8766
2025,Adana Demirspor,28,25.5,13,0.46,19.3,33543,15000,0.4472
2025,Hatayspor,28,26.4,13,0.46,17.4,25000,6000,0.24
2025,Fatih Karagümrük,28,26.2,14,0.5,17.4,76000,4000,0.0526
2025,Ankaragucu,28,26.8,13,0.46,15.4,20560,14000,0.6809
2025,Pendikspor,28,27.0,13,0.46,14.5,2500,2200,0.88
2025,Istanbulspor,28,25.0,11,0.39,13.5,4491,2500,0.5567
2025,Giresunspor,28,25.2,11,0.39,11.6,22019,8000,0.3633
2025,Umraniyespor,28,26.0,12,0.43,11.6,3513,2500,0.7116
2025,Kocaelispor,28,25.8,11,0.39,13.5,34712,18000,0.5186
2025,Genclerbirligi,28,25.5,10,0.36,11.6,20560,6000,0.2918
2025,Corum FK,28,25.6,8,0.29,9.7,15000,7000,0.4667
2025,Amed SFK,28,26.0,10,0.36,9.7,33000,15000,0.4545
2025,Erzurum BB,28,26.5,8,0.29,9.7,21374,8000,0.3743
2025,Altay Izmir,28,26.8,8,0.29,7.7,15000,6000,0.4
2025,Yeni Malatyaspor,28,25.0,7,0.25,5.8,27044,5000,0.1849
2025,Denizlispor,28,26.0,7,0.25,5.8,18745,4000,0.2134
2026,Galatasaray,28,26.8,18,0.64,280.0,52600,47000,0.8935
2026,Fenerbahce,28,27.2,18,0.64,260.0,47834,43000,0.8989
2026,Besiktas,28,26.5,17,0.61,140.0,42590,35000,0.8218
2026,Trabzonspor,28,26.0,15,0.54,95.0,40782,28000,0.6866
2026,Istanbul Basaksehir,28,26.4,16,0.57,55.0,17152,8000,0.4664
2026,Samsunspor,28,25.8,14,0.5,40.0,33919,22000,0.6486
2026,Eyupspor,28,27.5,15,0.54,38.0,14000,8000,0.5714
2026,Kasimpasa,28,25.9,16,0.57,35.0,14234,4500,0.3161
2026,Alanyaspor,28,26.2,15,0.54,32.0,10128,5500,0.543
2026,Goztepe,28,25.4,15,0.54,32.0,20040,18500,0.9232
2026,Caykur Rizespor,28,25.7,15,0.54,30.0,15332,7500,0.4892
2026,Antalyaspor,28,26.5,14,0.5,28.0,32537,14000,0.4303
2026,Gaziantep FK,28,27.0,15,0.54,26.0,33502,11000,0.3283
2026,Konyaspor,28,26.8,13,0.46,26.0,42000,18000,0.4286
2026,Kayserispor,28,27.2,13,0.46,25.0,32864,12000,0.3651
2026,Sivasspor,28,27.5,14,0.5,24.0,27532,9000,0.3269
2026,Bodrum FK,28,26.0,13,0.46,22.0,4563,4000,0.8766
2026,Adana Demirspor,28,25.5,13,0.46,20.0,33543,15000,0.4472
2026,Hatayspor,28,26.4,13,0.46,18.0,25000,6000,0.24
2026,Fatih Karagümrük,28,26.2,14,0.5,18.0,76000,4000,0.0526
2026,Ankaragucu,28,26.8,13,0.46,16.0,20560,14000,0.6809
2026,Pendikspor,28,27.0,13,0.46,15.0,2500,2200,0.88
2026,Istanbulspor,28,25.0,11,0.39,14.0,4491,2500,0.5567
2026,Giresunspor,28,25.2,11,0.39,12.0,22019,8000,0.3633
2026,Umraniyespor,28,26.0,12,0.43,12.0,3513,2500,0.7116
2026,Kocaelispor,28,25.8,11,0.39,14.0,34712,18000,0.5186
2026,Genclerbirligi,28,25.5,10,0.36,12.0,20560,6000,0.2918
2026,Corum FK,28,25.6,8,0.29,10.0,15000,7000,0.4667
2026,Amed SFK,28,26.0,10,0.36,10.0,33000,15000,0.4545
2026,Erzurum BB,28,26.5,8,0.29,10.0,21374,8000,0.3743
2026,Altay Izmir,28,26.8,8,0.29,8.0,15000,6000,0.4
2026,Yeni Malatyaspor,28,25.0,7,0.25,6.0,27044,5000,0.1849
2026,Denizlispor,28,26.0,7,0.25,6.0,18745,4000,0.2134
