temporada,equipo,squad_size,avg_age,foreigners,pct_foreigners,squad_value,stadium_capacity,avg_attendance,stadium_occupation
2022,Borussia Dortmund,37,25.1,19,0.5135,567.55,81365,81228,0.9983
2022,Borussia Mönchengladbach,35,25.9,15,0.4286,241.68,54042,52438,0.9703
2022,Eintracht Frankfurt,36,25.6,22,0.6111,324.55,59500,50012,0.8405
2022,FC Augsburg,42,25.6,25,0.5952,132.23,30660,28015,0.9137
2022,FC Cologne,39,25.4,17,0.4359,115.65,50000,49765,0.9953
2022,Hertha Berlin,41,25.8,24,0.5854,94.0,74667,53652,0.7186
2022,Mainz,35,25.2,18,0.5143,135.9,33305,29058,0.8725
2022,RB Leipzig,29,26.0,19,0.6552,486.4,47069,45643,0.9697
2022,SC Freiburg,29,26.5,11,0.3793,200.95,34700,34112,0.9831
2022,Schalke 04,43,26.9,22,0.5116,87.78,62278,61133,0.9816
2022,TSG Hoffenheim,37,26.2,22,0.5946,178.8,30150,24643,0.8173
2022,VfB Stuttgart,39,23.7,22,0.5641,151.05,60449,46430,0.7681
2022,VfL Bochum,32,28.3,18,0.5625,53.7,26000,25318,0.9738
2022,VfL Wolfsburg,33,25.1,20,0.6061,238.3,28917,25394,0.8782
2022,Werder Bremen,33,25.2,11,0.3333,89.5,41800,41526,0.9934
2023,1. FC Heidenheim 1846,28,26.8,5,0.1786,66.45,15000,15000,1.0
2023,1. FC Union Berlin,35,27.5,21,0.6,160.95,22012,21841,0.9922
2023,Bayer Leverkusen,32,24.9,23,0.7188,658.35,30210,29984,0.9925
2023,Bayern Munich,39,25.2,23,0.5897,965.15,75000,75000,1.0
2023,Borussia Dortmund,36,25.6,17,0.4722,494.8,81365,81305,0.9993
2023,Borussia Mönchengladbach,33,26.0,18,0.5455,165.23,54042,51371,0.9506
2023,Eintracht Frankfurt,46,24.7,28,0.6087,326.65,59500,56959,0.9573
2023,FC Augsburg,38,25.6,24,0.6316,140.8,30660,29301,0.9557
2023,FC Cologne,33,26.1,12,0.3636,81.45,50000,49829,0.9966
2023,Mainz,34,26.5,13,0.3824,142.88,33305,30731,0.9227
2023,RB Leipzig,32,25.2,22,0.6875,545.4,47069,45175,0.9598
2023,SC Freiburg,34,26.3,13,0.3824,180.35,34700,34196,0.9855
2023,SV Darmstadt 98,34,27.0,14,0.4118,38.7,17810,17718,0.9948
2023,TSG Hoffenheim,34,26.1,14,0.4118,176.0,30150,24559,0.8146
2023,VfB Stuttgart,38,24.4,19,0.5,346.63,60449,55121,0.9119
2023,VfL Bochum,34,28.3,15,0.4412,64.53,26000,25393,0.9767
2023,VfL Wolfsburg,33,25.0,20,0.6061,206.45,28917,25917,0.8963
2023,Werder Bremen,35,26.4,19,0.5429,134.93,41800,41721,0.9981
2024,1. FC Heidenheim 1846,31,27.2,7,0.2258,72.53,15000,15000,1.0
2024,1. FC Union Berlin,31,27.9,18,0.5806,136.05,22012,21953,0.9973
2024,Bayer Leverkusen,34,25.1,25,0.7353,623.35,30210,29961,0.9918
2024,Bayern Munich,43,24.6,22,0.5116,953.55,75000,75000,1.0
2024,Borussia Dortmund,43,24.1,24,0.5581,508.28,81365,81365,1.0
2024,Borussia Mönchengladbach,31,25.7,17,0.5484,187.5,54042,53078,0.9822
2024,Eintracht Frankfurt,33,24.6,24,0.7273,431.25,59500,57600,0.9681
2024,FC Augsburg,36,26.0,20,0.5556,158.88,30660,29820,0.9726
2024,Holstein Kiel,30,26.6,12,0.4,47.13,15034,14893,0.9906
2024,Mainz,30,27.2,14,0.4667,175.13,33305,32390,0.9725
2024,RB Leipzig,37,23.9,23,0.6216,513.7,47069,45045,0.957
2024,SC Freiburg,31,27.2,13,0.4194,186.2,34700,34188,0.9852
2024,St. Pauli,38,26.5,21,0.5526,65.78,29546,29506,0.9986
2024,TSG Hoffenheim,48,25.1,27,0.5625,187.1,30150,25309,0.8394
2024,VfB Stuttgart,39,24.2,18,0.4615,365.23,60449,59265,0.9804
2024,VfL Bochum,33,27.0,16,0.4848,57.1,26000,25546,0.9825
2024,VfL Wolfsburg,39,25.5,25,0.641,296.3,28917,24596,0.8506
2024,Werder Bremen,33,25.9,17,0.5152,132.0,41800,41403,0.9905
2025,1. FC Heidenheim 1846,33,26.6,8,0.2424,78.75,15000,14824,0.9883
2025,1. FC Union Berlin,30,26.2,18,0.6,129.85,22012,21996,0.9993
2025,Bayer Leverkusen,42,24.5,28,0.6667,548.35,30210,30016,0.9936
2025,Bayern Munich,40,24.0,21,0.525,994.4,75000,75000,1.0
2025,Borussia Dortmund,36,25.2,21,0.5833,520.4,81365,81365,1.0
2025,Borussia Mönchengladbach,36,25.7,18,0.5,171.4,54042,51100,0.9456
2025,Eintracht Frankfurt,37,25.2,25,0.6757,408.95,59500,59071,0.9928
2025,FC Augsburg,37,25.7,24,0.6486,180.65,30660,29787,0.9715
2025,FC Cologne,33,25.6,13,0.3939,156.65,50000,49918,0.9984
2025,Hamburg SV,37,25.3,28,0.7568,186.05,57000,56947,0.9991
2025,Mainz,38,26.5,18,0.4737,165.35,33305,31797,0.9547
2025,RB Leipzig,37,24.6,27,0.7297,618.7,47069,44164,0.9383
2025,SC Freiburg,30,27.3,12,0.4,264.85,34700,34118,0.9832
2025,St. Pauli,34,26.3,28,0.8235,65.65,29546,29505,0.9986
2025,TSG Hoffenheim,35,25.0,23,0.6571,285.8,30150,26697,0.8855
2025,VfB Stuttgart,36,24.4,17,0.4722,464.55,60449,59265,0.9804
2025,VfL Wolfsburg,40,24.9,28,0.7,234.1,28917,24716,0.8547
2025,Werder Bremen,35,25.3,20,0.5714,177.83,41800,41265,0.9872
2026,1. FC Union Berlin,30,25.9,17,0.5667,109.88,22012,21996,0.9993
2026,Bayer Leverkusen,35,24.7,26,0.7429,513.45,30210,30016,0.9936
2026,Bayern Munich,29,26.5,15,0.5172,1080.0,75000,75000,1.0
2026,Borussia Dortmund,27,25.0,16,0.5926,464.2,81365,81365,1.0
2026,Borussia Mönchengladbach,29,26.7,17,0.5862,136.0,54042,51100,0.9456
2026,Eintracht Frankfurt,32,25.1,20,0.625,338.85,59500,59071,0.9928
2026,FC Augsburg,31,25.5,16,0.5161,164.25,30660,29787,0.9715
2026,FC Cologne,27,25.7,13,0.4815,123.9,50000,49918,0.9984
2026,Hamburg SV,29,24.6,20,0.6897,106.15,57000,56947,0.9991
2026,Mainz,29,27.7,17,0.5862,169.2,33305,31797,0.9547
2026,RB Leipzig,35,23.9,23,0.6571,604.8,47069,44164,0.9383
2026,SC Freiburg,30,26.5,13,0.4333,242.55,34700,34118,0.9832
2026,SC Paderborn 07,30,24.6,3,0.1,37.88,15000,12000,0.8
2026,SV Elversberg,28,26.1,9,0.3214,51.6,10600,9000,0.85
2026,Schalke 04,27,26.6,16,0.5926,59.13,62278,61133,0.9816
2026,TSG Hoffenheim,31,24.7,19,0.6129,294.95,30150,26697,0.8855
2026,VfB Stuttgart,37,24.4,19,0.5135,420.15,60449,59265,0.9804
2026,Werder Bremen,33,24.7,21,0.6364,149.83,41800,41265,0.9872
