temporada,equipo,squad_size,avg_age,foreigners,pct_foreigners,squad_value,stadium_capacity,avg_attendance,stadium_occupation
2021,Atromitos,28,26.5,15,0.54,11.5,8969,3000,0.3345
2021,Panetolikos,28,26.4,14,0.5,9.9,7323,3200,0.437
2021,Volos NFC,28,26.0,17,0.61,9.9,22700,2500,0.1101
2021,Panserraikos FC,28,26.2,15,0.54,9.1,9500,3500,0.3684
2021,Levadiakos,28,26.6,14,0.5,9.1,5915,2500,0.4227
2021,Lamia,28,27.0,13,0.46,8.2,5500,2800,0.5091
2021,Athens Kallithea,28,25.8,15,0.54,7.4,6300,2000,0.3175
2021,Pas Giannina,28,25.5,13,0.46,6.6,7652,3500,0.4574
2021,Kifisia,28,26.0,14,0.5,6.6,3200,1500,0.4688
2021,Ionikos FC,28,26.5,13,0.46,5.8,4999,2200,0.4401
2021,Apollon Smyrni,28,26.8,13,0.46,5.0,14200,2000,0.1408
2021,Larissa FC,28,25.5,10,0.36,5.0,16118,4000,0.2482
2021,Iraklis,28,25.2,10,0.36,5.0,27770,3000,0.108
2021,Kalamata,28,25.0,8,0.29,5.0,5613,2000,0.3563
2022,Olympiacos,28,26.8,19,0.68,94.6,32115,25000,0.7785
2022,Panathinaikos,28,27.2,18,0.64,81.7,69618,22000,0.316
2022,PAOK,28,26.5,18,0.64,77.4,28703,20000,0.6968
2022,AEK Athens,28,27.5,18,0.64,68.8,32500,26000,0.8
2022,Aris,28,27.0,20,0.71,30.1,22800,12000,0.5263
2022,OFI Crete,28,26.2,15,0.54,15.5,9088,5500,0.6052
2022,Asteras Tripoli,28,26.8,16,0.57,13.8,7442,3500,0.4703
2022,Atromitos,28,26.5,15,0.54,12.0,8969,3000,0.3345
2022,Panetolikos,28,26.4,14,0.5,10.3,7323,3200,0.437
2022,Volos NFC,28,26.0,17,0.61,10.3,22700,2500,0.1101
2022,Panserraikos FC,28,26.2,15,0.54,9.5,9500,3500,0.3684
2022,Levadiakos,28,26.6,14,0.5,9.5,5915,2500,0.4227
2022,Lamia,28,27.0,13,0.46,8.6,5500,2800,0.5091
2022,Athens Kallithea,28,25.8,15,0.54,7.7,6300,2000,0.3175
2022,Pas Giannina,28,25.5,13,0.46,6.9,7652,3500,0.4574
2022,Kifisia,28,26.0,14,0.5,6.9,3200,1500,0.4688
2022,Ionikos FC,28,26.5,13,0.46,6.0,4999,2200,0.4401
2022,Apollon Smyrni,28,26.8,13,0.46,5.2,14200,2000,0.1408
2022,Larissa FC,28,25.5,10,0.36,5.2,16118,4000,0.2482
2022,Iraklis,28,25.2,10,0.36,5.0,27770,3000,0.108
2022,Kalamata,28,25.0,8,0.29,5.0,5613,2000,0.3563
2023,Olympiacos,28,26.8,19,0.68,98.5,32115,25000,0.7785
2023,Panathinaikos,28,27.2,18,0.64,85.0,69618,22000,0.316
2023,PAOK,28,26.5,18,0.64,80.5,28703,20000,0.6968
2023,AEK Athens,28,27.5,18,0.64,71.6,32500,26000,0.8
2023,Aris,28,27.0,20,0.71,31.3,22800,12000,0.5263
2023,OFI Crete,28,26.2,15,0.54,16.1,9088,5500,0.6052
2023,Asteras Tripoli,28,26.8,16,0.57,14.3,7442,3500,0.4703
2023,Atromitos,28,26.5,15,0.54,12.5,8969,3000,0.3345
2023,Panetolikos,28,26.4,14,0.5,10.7,7323,3200,0.437
2023,Volos NFC,28,26.0,17,0.61,10.7,22700,2500,0.1101
2023,Panserraikos FC,28,26.2,15,0.54,9.8,9500,3500,0.3684
2023,Levadiakos,28,26.6,14,0.5,9.8,5915,2500,0.4227
2023,Lamia,28,27.0,13,0.46,8.9,5500,2800,0.5091
2023,Athens Kallithea,28,25.8,15,0.54,8.1,6300,2000,0.3175
2023,Pas Giannina,28,25.5,13,0.46,7.2,7652,3500,0.4574
2023,Kifisia,28,26.0,14,0.5,7.2,3200,1500,0.4688
2023,Ionikos FC,28,26.5,13,0.46,6.3,4999,2200,0.4401
2023,Apollon Smyrni,28,26.8,13,0.46,5.4,14200,2000,0.1408
2023,Larissa FC,28,25.5,10,0.36,5.4,16118,4000,0.2482
2023,Iraklis,28,25.2,10,0.36,5.0,27770,3000,0.108
2023,Kalamata,28,25.0,8,0.29,5.0,5613,2000,0.3563
2024,Olympiacos,28,26.8,19,0.68,102.3,32115,25000,0.7785
2024,Panathinaikos,28,27.2,18,0.64,88.3,69618,22000,0.316
2024,PAOK,28,26.5,18,0.64,83.7,28703,20000,0.6968
2024,AEK Athens,28,27.5,18,0.64,74.4,32500,26000,0.8
2024,Aris,28,27.0,20,0.71,32.5,22800,12000,0.5263
2024,OFI Crete,28,26.2,15,0.54,16.7,9088,5500,0.6052
2024,Asteras Tripoli,28,26.8,16,0.57,14.9,7442,3500,0.4703
2024,Atromitos,28,26.5,15,0.54,13.0,8969,3000,0.3345
2024,Panetolikos,28,26.4,14,0.5,11.2,7323,3200,0.437
2024,Volos NFC,28,26.0,17,0.61,11.2,22700,2500,0.1101
2024,Panserraikos FC,28,26.2,15,0.54,10.2,9500,3500,0.3684
2024,Levadiakos,28,26.6,14,0.5,10.2,5915,2500,0.4227
2024,Lamia,28,27.0,13,0.46,9.3,5500,2800,0.5091
2024,Athens Kallithea,28,25.8,15,0.54,8.4,6300,2000,0.3175
2024,Pas Giannina,28,25.5,13,0.46,7.4,7652,3500,0.4574
2024,Kifisia,28,26.0,14,0.5,7.4,3200,1500,0.4688
2024,Ionikos FC,28,26.5,13,0.46,6.5,4999,2200,0.4401
2024,Apollon Smyrni,28,26.8,13,0.46,5.6,14200,2000,0.1408
2024,Larissa FC,28,25.5,10,0.36,5.6,16118,4000,0.2482
2024,Iraklis,28,25.2,10,0.36,5.0,27770,3000,0.108
2024,Kalamata,28,25.0,8,0.29,5.0,5613,2000,0.3563
2025,Olympiacos,28,26.8,19,0.68,106.1,32115,25000,0.7785
2025,Panathinaikos,28,27.2,18,0.64,91.7,69618,22000,0.316
2025,PAOK,28,26.5,18,0.64,86.8,28703,20000,0.6968
2025,AEK Athens,28,27.5,18,0.64,77.2,32500,26000,0.8
2025,Aris,28,27.0,20,0.71,33.8,22800,12000,0.5263
2025,OFI Crete,28,26.2,15,0.54,17.4,9088,5500,0.6052
2025,Asteras Tripoli,28,26.8,16,0.57,15.4,7442,3500,0.4703
2025,Atromitos,28,26.5,15,0.54,13.5,8969,3000,0.3345
2025,Panetolikos,28,26.4,14,0.5,11.6,7323,3200,0.437
2025,Volos NFC,28,26.0,17,0.61,11.6,22700,2500,0.1101
2025,Panserraikos FC,28,26.2,15,0.54,10.6,9500,3500,0.3684
2025,Levadiakos,28,26.6,14,0.5,10.6,5915,2500,0.4227
2025,Lamia,28,27.0,13,0.46,9.7,5500,2800,0.5091
2025,Athens Kallithea,28,25.8,15,0.54,8.7,6300,2000,0.3175
2025,Pas Giannina,28,25.5,13,0.46,7.7,7652,3500,0.4574
2025,Kifisia,28,26.0,14,0.5,7.7,3200,1500,0.4688
2025,Ionikos FC,28,26.5,13,0.46,6.8,4999,2200,0.4401
2025,Apollon Smyrni,28,26.8,13,0.46,5.8,14200,2000,0.1408
2025,Larissa FC,28,25.5,10,0.36,5.8,16118,4000,0.2482
2025,Iraklis,28,25.2,10,0.36,5.0,27770,3000,0.108
2025,Kalamata,28,25.0,8,0.29,5.0,5613,2000,0.3563
2026,Olympiacos,28,26.8,19,0.68,110.0,32115,25000,0.7785
2026,Panathinaikos,28,27.2,18,0.64,95.0,69618,22000,0.316
2026,PAOK,28,26.5,18,0.64,90.0,28703,20000,0.6968
2026,AEK Athens,28,27.5,18,0.64,80.0,32500,26000,0.8
2026,Aris,28,27.0,20,0.71,35.0,22800,12000,0.5263
2026,OFI Crete,28,26.2,15,0.54,18.0,9088,5500,0.6052
2026,Asteras Tripoli,28,26.8,16,0.57,16.0,7442,3500,0.4703
2026,Atromitos,28,26.5,15,0.54,14.0,8969,3000,0.3345
2026,Panetolikos,28,26.4,14,0.5,12.0,7323,3200,0.437
2026,Volos NFC,28,26.0,17,0.61,12.0,22700,2500,0.1101
2026,Panserraikos FC,28,26.2,15,0.54,11.0,9500,3500,0.3684
2026,Levadiakos,28,26.6,14,0.5,11.0,5915,2500,0.4227
2026,Lamia,28,27.0,13,0.46,10.0,5500,2800,0.5091
2026,Athens Kallithea,28,25.8,15,0.54,9.0,6300,2000,0.3175
2026,Pas Giannina,28,25.5,13,0.46,8.0,7652,3500,0.4574
2026,Kifisia,28,26.0,14,0.5,8.0,3200,1500,0.4688
2026,Ionikos FC,28,26.5,13,0.46,7.0,4999,2200,0.4401
2026,Apollon Smyrni,28,26.8,13,0.46,6.0,14200,2000,0.1408
2026,Larissa FC,28,25.5,10,0.36,6.0,16118,4000,0.2482
2026,Iraklis,28,25.2,10,0.36,5.0,27770,3000,0.108
2026,Kalamata,28,25.0,8,0.29,5.0,5613,2000,0.3563
2027,Olympiacos,28,26.8,19,0.68,113.8,32115,25000,0.7785
2027,Panathinaikos,28,27.2,18,0.64,98.3,69618,22000,0.316
2027,PAOK,28,26.5,18,0.64,93.1,28703,20000,0.6968
2027,AEK Athens,28,27.5,18,0.64,82.8,32500,26000,0.8
2027,Aris,28,27.0,20,0.71,36.2,22800,12000,0.5263
2027,OFI Crete,28,26.2,15,0.54,18.6,9088,5500,0.6052
2027,Asteras Tripoli,28,26.8,16,0.57,16.6,7442,3500,0.4703
2027,Atromitos,28,26.5,15,0.54,14.5,8969,3000,0.3345
2027,Panetolikos,28,26.4,14,0.5,12.4,7323,3200,0.437
2027,Volos NFC,28,26.0,17,0.61,12.4,22700,2500,0.1101
2027,Panserraikos FC,28,26.2,15,0.54,11.4,9500,3500,0.3684
2027,Levadiakos,28,26.6,14,0.5,11.4,5915,2500,0.4227
2027,Lamia,28,27.0,13,0.46,10.3,5500,2800,0.5091
2027,Athens Kallithea,28,25.8,15,0.54,9.3,6300,2000,0.3175
2027,Pas Giannina,28,25.5,13,0.46,8.3,7652,3500,0.4574
2027,Kifisia,28,26.0,14,0.5,8.3,3200,1500,0.4688
2027,Ionikos FC,28,26.5,13,0.46,7.2,4999,2200,0.4401
2027,Apollon Smyrni,28,26.8,13,0.46,6.2,14200,2000,0.1408
2027,Larissa FC,28,25.5,10,0.36,6.2,16118,4000,0.2482
2027,Iraklis,28,25.2,10,0.36,5.2,27770,3000,0.108
2027,Kalamata,28,25.0,8,0.29,5.2,5613,2000,0.3563
