temporada,equipo,squad_size,avg_age,foreigners,pct_foreigners,squad_value,stadium_capacity,avg_attendance,stadium_occupation
2022,Vasco da Gama,70,22.7,10,0.1429,72.85,24584,27610,1.1231
2022,Bahia,72,21.4,5,0.0694,70.5,47364,36990,0.781
2022,Cruzeiro,51,23.5,1,0.0196,62.75,61927,32223,0.5203
2022,Coritiba,61,24.6,8,0.1311,58.33,40502,23185,0.5724
2022,Athletico-PR,53,22.5,8,0.1509,57.73,42372,23154,0.5464
2022,Fortaleza,44,26.0,8,0.1818,45.33,63904,33586,0.5256
2022,América Mineiro,54,25.1,8,0.1481,34.18,23018,6373,0.2769
2022,Goiás,64,23.9,2,0.0312,27.83,14450,10240,0.7087
2022,Cuiabá,46,24.2,3,0.0652,21.38,42968,16859,0.3924
2023,Flamengo,69,21.5,10,0.1449,214.15,82238,54759,0.6659
2023,Palmeiras,43,23.2,8,0.186,153.1,43713,32146,0.7354
2023,Corinthians,57,23.2,11,0.193,145.5,49205,43826,0.8907
2023,Botafogo,59,24.2,12,0.2034,131.43,46931,29674,0.6323
2023,Atlético-MG,44,25.1,10,0.2273,131.35,44892,33469,0.7455
2023,Internacional,51,25.1,13,0.2549,123.23,50848,28958,0.5695
2023,São Paulo,49,24.1,13,0.2653,113.75,72039,38653,0.5366
2023,Vasco da Gama,64,23.2,13,0.2031,106.95,24584,19157,0.7792
2023,Cruzeiro,51,23.6,8,0.1569,101.68,61927,35790,0.5779
2023,Fluminense,67,24.7,9,0.1343,98.85,82238,34790,0.423
2023,Grêmio,62,23.5,14,0.2258,87.0,60540,23591,0.3897
2023,Bahia,63,22.3,7,0.1111,76.95,47364,36402,0.7686
2023,Red Bull Bragantino,61,21.0,9,0.1475,74.25,12000,6049,0.5041
2023,Athletico-PR,54,22.4,9,0.1667,64.6,42372,31964,0.7544
2023,Fortaleza,43,26.3,10,0.2326,45.05,63904,33335,0.5216
2023,Atlético Goianiense,55,24.1,11,0.2,32.6,13000,8353,0.6425
2023,Criciúma,48,25.0,7,0.1458,31.0,19225,14651,0.7621
2023,Sport,60,25.2,3,0.05,31.0,30793,23403,0.76
2023,Cuiabá,45,23.1,2,0.0444,23.48,42968,7551,0.1757
2023,Juventude,53,24.2,2,0.0377,21.6,23726,8670,0.3654
2024,Flamengo,74,21.9,12,0.1622,273.5,82238,62548,0.7606
2024,Palmeiras,54,22.9,11,0.2037,260.35,43713,34722,0.7943
2024,Botafogo,82,23.2,17,0.2073,214.65,46931,16900,0.3601
2024,Santos,52,24.6,12,0.2308,150.0,16068,17020,1.0592
2024,Atlético-MG,67,22.3,7,0.1045,127.75,44892,27549,0.6137
2024,Grêmio,58,23.9,13,0.2241,124.68,60540,25758,0.4255
2024,Vasco da Gama,70,23.0,14,0.2,122.6,24584,22260,0.9055
2024,Cruzeiro,50,23.2,10,0.2,121.4,61927,44089,0.712
2024,Corinthians,47,23.2,11,0.234,105.4,49205,40029,0.8135
2024,São Paulo,55,23.8,12,0.2182,99.2,72039,28670,0.398
2024,Bahia,72,22.1,6,0.0833,99.08,47364,38397,0.8107
2024,Fluminense,71,23.3,12,0.169,89.2,82238,28787,0.35
2024,Red Bull Bragantino,52,22.5,9,0.1731,86.53,12000,4981,0.4151
2024,Internacional,52,23.4,12,0.2308,83.25,50848,22364,0.4398
2024,Fortaleza,57,26.0,15,0.2632,61.95,63904,26935,0.4215
2024,Sport Club do Recife,76,23.4,9,0.1184,52.91,35000,15123,0.4321
2024,Sport,69,24.0,6,0.087,43.28,30793,22329,0.7251
2024,Ceará,48,25.7,5,0.1042,35.73,63904,34798,0.5445
2024,Juventude,57,25.3,5,0.0877,31.55,23726,8061,0.3398
2024,Mirassol,50,27.2,0,0.0,28.4,14534,6293,0.433
2025,Palmeiras,31,26.0,9,0.2903,240.48,43713,26984,0.6173
2025,Flamengo,28,28.8,9,0.3214,217.95,82238,61556,0.7485
2025,Cruzeiro,32,26.7,8,0.25,155.75,61927,32021,0.5171
2025,Corinthians,34,27.3,7,0.2059,150.3,49205,35394,0.7193
2025,Bahia,32,26.6,9,0.2812,118.8,47364,34546,0.7294
2025,Botafogo,33,26.0,13,0.3939,118.45,46931,15292,0.3258
2025,Fluminense,33,29.7,11,0.3333,113.53,82238,25488,0.3099
2025,Vasco da Gama,33,26.0,10,0.303,105.25,24584,19156,0.7792
2025,Santos,36,26.7,8,0.2222,102.2,16068,14555,0.9058
2025,Grêmio,33,26.6,11,0.3333,100.55,60540,27033,0.4465
2025,Red Bull Bragantino,38,25.6,9,0.2368,99.05,12000,4330,0.3608
2025,Atlético-MG,32,25.5,8,0.25,87.15,44892,24920,0.5551
2025,São Paulo,42,26.3,8,0.1905,80.0,72039,25047,0.3477
2025,Internacional,33,26.9,10,0.303,75.4,50848,21417,0.4212
2025,Athletico-PR,33,25.9,12,0.3636,74.88,42372,25137,0.5932
2025,Sport,37,28.3,6,0.1622,45.33,30793,20154,0.6545
2025,Coritiba,32,28.3,4,0.125,43.23,40502,23329,0.576
2025,Mirassol,33,30.0,1,0.0303,32.08,14534,5616,0.3864
2025,Remo,33,28.4,6,0.1818,22.03,13792,25296,1.8341
2025,Chapecoense,35,27.9,2,0.0571,16.98,22600,12557,0.5556
