temporada,equipo,squad_size,avg_age,foreigners,pct_foreigners,squad_value,stadium_capacity,avg_attendance,stadium_occupation
2024,Genoa,29,26.5,16,0.55,140.0,36599,31500,0.8607
2025,Genoa,29,26.5,16,0.55,145.0,36599,31500,0.8607
2026,Genoa,29,26.5,16,0.55,150.0,36599,31500,0.8607
2020,Como,28,26.0,18,0.64,40.0,13602,10500,0.7719
2021,Como,28,26.0,18,0.64,50.0,13602,10500,0.7719
2022,Como,28,26.0,18,0.64,60.0,13602,10500,0.7719
2023,Como,28,26.0,18,0.64,75.0,13602,10500,0.7719
2024,Como,28,26.0,18,0.64,130.0,13602,10500,0.7719
2025,Como,28,26.0,18,0.64,140.0,13602,10500,0.7719
2026,Como,28,26.0,18,0.64,150.0,13602,10500,0.7719
2020,Udinese,30,25.5,24,0.8,150.0,25144,21000,0.8352
2021,Udinese,30,25.5,24,0.8,140.0,25144,21000,0.8352
2022,Udinese,30,25.5,24,0.8,140.0,25144,21000,0.8352
2023,Udinese,30,25.5,24,0.8,140.0,25144,21000,0.8352
2024,Udinese,30,25.5,24,0.8,130.0,25144,21000,0.8352
2025,Udinese,30,25.5,24,0.8,135.0,25144,21000,0.8352
2026,Udinese,30,25.5,24,0.8,140.0,25144,21000,0.8352
2020,Parma,28,24.8,16,0.57,140.0,22352,18000,0.8053
2021,Parma,28,24.8,16,0.57,100.0,22352,18000,0.8053
2022,Parma,28,24.8,16,0.57,70.0,22352,18000,0.8053
2023,Parma,28,24.8,16,0.57,80.0,22352,18000,0.8053
2024,Parma,28,24.8,16,0.57,115.0,22352,18000,0.8053
2025,Parma,28,24.8,16,0.57,120.0,22352,18000,0.8053
2026,Parma,28,24.8,16,0.57,125.0,22352,18000,0.8053
2020,Cagliari,28,26.5,13,0.46,150.0,16416,16000,0.9747
2021,Cagliari,28,26.5,13,0.46,140.0,16416,16000,0.9747
2022,Cagliari,28,26.5,13,0.46,80.0,16416,16000,0.9747
2023,Cagliari,28,26.5,13,0.46,75.0,16416,16000,0.9747
2024,Cagliari,28,26.5,13,0.46,75.0,16416,16000,0.9747
2025,Cagliari,28,26.5,13,0.46,80.0,16416,16000,0.9747
2026,Cagliari,28,26.5,13,0.46,85.0,16416,16000,0.9747
2020,Verona,29,26.0,18,0.62,130.0,39211,20000,0.5101
2021,Verona,29,26.0,18,0.62,140.0,39211,20000,0.5101
2022,Verona,29,26.0,18,0.62,120.0,39211,20000,0.5101
2023,Verona,29,26.0,18,0.62,90.0,39211,20000,0.5101
2024,Verona,29,26.0,18,0.62,80.0,39211,20000,0.5101
2025,Verona,29,26.0,18,0.62,85.0,39211,20000,0.5101
2026,Verona,29,26.0,18,0.62,90.0,39211,20000,0.5101
2020,Lecce,28,25.0,18,0.64,60.0,31533,26000,0.8245
2021,Lecce,28,25.0,18,0.64,50.0,31533,26000,0.8245
2022,Lecce,28,25.0,18,0.64,70.0,31533,26000,0.8245
2023,Lecce,28,25.0,18,0.64,85.0,31533,26000,0.8245
2024,Lecce,28,25.0,18,0.64,90.0,31533,26000,0.8245
2025,Lecce,28,25.0,18,0.64,95.0,31533,26000,0.8245
2026,Lecce,28,25.0,18,0.64,100.0,31533,26000,0.8245
2020,Empoli,28,25.2,14,0.5,60.0,16284,12000,0.7369
2021,Empoli,28,25.2,14,0.5,85.0,16284,12000,0.7369
2022,Empoli,28,25.2,14,0.5,95.0,16284,12000,0.7369
2023,Empoli,28,25.2,14,0.5,85.0,16284,12000,0.7369
2024,Empoli,28,25.2,14,0.5,70.0,16284,12000,0.7369
2025,Empoli,28,25.2,14,0.5,75.0,16284,12000,0.7369
2026,Empoli,28,25.2,14,0.5,80.0,16284,12000,0.7369
2020,Venezia,28,25.5,16,0.57,30.0,11150,9800,0.8789
2021,Venezia,28,25.5,16,0.57,70.0,11150,9800,0.8789
2022,Venezia,28,25.5,16,0.57,40.0,11150,9800,0.8789
2023,Venezia,28,25.5,16,0.57,45.0,11150,9800,0.8789
2024,Venezia,28,25.5,16,0.57,65.0,11150,9800,0.8789
2025,Venezia,28,25.5,16,0.57,70.0,11150,9800,0.8789
2026,Venezia,28,25.5,16,0.57,75.0,11150,9800,0.8789
2020,Sassuolo,27,26.2,14,0.52,220.0,21584,14000,0.6486
2021,Sassuolo,27,26.2,14,0.52,220.0,21584,14000,0.6486
2022,Sassuolo,27,26.2,14,0.52,210.0,21584,14000,0.6486
2023,Sassuolo,27,26.2,14,0.52,160.0,21584,14000,0.6486
2024,Sassuolo,27,26.2,14,0.52,90.0,21584,14000,0.6486
2025,Sassuolo,27,26.2,14,0.52,95.0,21584,14000,0.6486
2026,Sassuolo,27,26.2,14,0.52,100.0,21584,14000,0.6486
2020,Frosinone,28,25.0,12,0.43,35.0,16227,14000,0.8628
2021,Frosinone,28,25.0,12,0.43,30.0,16227,14000,0.8628
2022,Frosinone,28,25.0,12,0.43,35.0,16227,14000,0.8628
2023,Frosinone,28,25.0,12,0.43,70.0,16227,14000,0.8628
2024,Frosinone,28,25.0,12,0.43,45.0,16227,14000,0.8628
2025,Frosinone,28,25.0,12,0.43,50.0,16227,14000,0.8628
2026,Frosinone,28,25.0,12,0.43,55.0,16227,14000,0.8628
2020,Salernitana,29,27.0,16,0.55,40.0,37180,19000,0.511
2021,Salernitana,29,27.0,16,0.55,65.0,37180,19000,0.511
2022,Salernitana,29,27.0,16,0.55,100.0,37180,19000,0.511
2023,Salernitana,29,27.0,16,0.55,90.0,37180,19000,0.511
2024,Salernitana,29,27.0,16,0.55,35.0,37180,19000,0.511
2025,Salernitana,29,27.0,16,0.55,40.0,37180,19000,0.511
2026,Salernitana,29,27.0,16,0.55,45.0,37180,19000,0.511
2020,Sampdoria,28,27.5,14,0.5,150.0,36599,23000,0.6284
2021,Sampdoria,28,27.5,14,0.5,140.0,36599,23000,0.6284
2022,Sampdoria,28,27.5,14,0.5,80.0,36599,23000,0.6284
2023,Sampdoria,28,27.5,14,0.5,45.0,36599,23000,0.6284
2024,Sampdoria,28,27.5,14,0.5,45.0,36599,23000,0.6284
2025,Sampdoria,28,27.5,14,0.5,50.0,36599,23000,0.6284
2026,Sampdoria,28,27.5,14,0.5,55.0,36599,23000,0.6284
2020,Spezia,28,25.5,15,0.54,65.0,11466,9500,0.8285
2021,Spezia,28,25.5,15,0.54,75.0,11466,9500,0.8285
2022,Spezia,28,25.5,15,0.54,80.0,11466,9500,0.8285
2023,Spezia,28,25.5,15,0.54,40.0,11466,9500,0.8285
2024,Spezia,28,25.5,15,0.54,35.0,11466,9500,0.8285
2025,Spezia,28,25.5,15,0.54,40.0,11466,9500,0.8285
2026,Spezia,28,25.5,15,0.54,45.0,11466,9500,0.8285
2020,Cremonese,28,26.5,12,0.43,30.0,16003,12000,0.7499
2021,Cremonese,28,26.5,12,0.43,35.0,16003,12000,0.7499
2022,Cremonese,28,26.5,12,0.43,70.0,16003,12000,0.7499
2023,Cremonese,28,26.5,12,0.43,45.0,16003,12000,0.7499
2024,Cremonese,28,26.5,12,0.43,40.0,16003,12000,0.7499
2025,Cremonese,28,26.5,12,0.43,45.0,16003,12000,0.7499
2026,Cremonese,28,26.5,12,0.43,50.0,16003,12000,0.7499
2020,Benevento,28,27.5,10,0.36,60.0,16867,8000,0.4743
2021,Benevento,28,27.5,10,0.36,45.0,16867,8000,0.4743
2022,Benevento,28,27.5,10,0.36,35.0,16867,8000,0.4743
2023,Benevento,28,27.5,10,0.36,20.0,16867,8000,0.4743
2024,Benevento,28,27.5,10,0.36,15.0,16867,8000,0.4743
2025,Benevento,28,27.5,10,0.36,15.0,16867,8000,0.4743
2026,Benevento,28,27.5,10,0.36,15.0,16867,8000,0.4743
2020,Crotone,28,27.0,12,0.43,50.0,16640,6000,0.3606
2021,Crotone,28,27.0,12,0.43,30.0,16640,6000,0.3606
2022,Crotone,28,27.0,12,0.43,15.0,16640,6000,0.3606
2023,Crotone,28,27.0,12,0.43,10.0,16640,6000,0.3606
2024,Crotone,28,27.0,12,0.43,8.0,16640,6000,0.3606
2025,Crotone,28,27.0,12,0.43,8.0,16640,6000,0.3606
2026,Crotone,28,27.0,12,0.43,8.0,16640,6000,0.3606
2020,Pisa,27,26.0,11,0.41,25.0,14000,8500,0.6071
2021,Pisa,27,26.0,11,0.41,30.0,14000,8500,0.6071
2022,Pisa,27,26.0,11,0.41,35.0,14000,8500,0.6071
2023,Pisa,27,26.0,11,0.41,35.0,14000,8500,0.6071
2024,Pisa,27,26.0,11,0.41,35.0,14000,8500,0.6071
2025,Pisa,27,26.0,11,0.41,40.0,14000,8500,0.6071
2026,Pisa,27,26.0,11,0.41,45.0,14000,8500,0.6071
