temporada,equipo,squad_size,avg_age,foreigners,pct_foreigners,squad_value,stadium_capacity,avg_attendance,stadium_occupation
2022,Willem II,28,25.7,11,0.39,18.9,14700,13800,0.9388
2022,Almere City,28,25.5,11,0.39,18.9,4501,4300,0.9553
2022,Vitesse,28,24.8,13,0.46,17.2,21248,15000,0.7059
2022,Excelsior,28,24.5,12,0.43,15.5,4500,4400,0.9778
2022,FC Volendam,28,24.2,10,0.36,15.5,7384,6800,0.9209
2022,RKC Waalwijk,28,26.5,11,0.39,13.8,7500,6500,0.8667
2022,ADO Den Haag,28,25.8,10,0.36,13.8,15000,12000,0.8
2022,SC Cambuur,28,25.5,10,0.36,12.9,10250,9800,0.9561
2022,FC Emmen,28,26.0,11,0.39,12.0,8600,8200,0.9535
2022,De Graafschap,28,25.2,8,0.29,10.3,12600,11000,0.873
2022,Telstar,28,24.8,8,0.29,8.6,3625,3000,0.8276
2023,PSV,28,24.8,16,0.57,295.4,35000,34500,0.9857
2023,Feyenoord,28,24.5,17,0.61,259.6,47500,47000,0.9895
2023,Ajax,28,24.2,15,0.54,205.8,55865,53500,0.9577
2023,AZ Alkmaar,28,24.0,13,0.46,143.2,19478,18500,0.9498
2023,Twente,28,25.2,12,0.43,98.5,30205,29500,0.9767
2023,Utrecht,28,25.5,11,0.39,67.1,23750,21000,0.8842
2023,NEC,28,25.0,14,0.5,44.8,12500,12500,1.0
2023,Heerenveen,28,24.6,13,0.46,40.3,27224,23000,0.8448
2023,Sparta Rotterdam,28,25.8,11,0.39,35.8,10606,10200,0.9617
2023,Go Ahead Eagles,28,25.1,13,0.46,34.0,10000,9800,0.98
2023,Groningen,28,24.2,12,0.43,31.3,22550,21500,0.9534
2023,Fortuna Sittard,28,26.0,18,0.64,26.9,12800,10500,0.8203
2023,PEC Zwolle,28,25.3,11,0.39,25.1,14000,13500,0.9643
2023,Heracles Almelo,28,25.6,12,0.43,22.4,12080,11500,0.952
2023,NAC Breda,28,25.4,13,0.46,22.4,19000,18000,0.9474
2023,Willem II,28,25.7,11,0.39,19.7,14700,13800,0.9388
2023,Almere City,28,25.5,11,0.39,19.7,4501,4300,0.9553
2023,Vitesse,28,24.8,13,0.46,17.9,21248,15000,0.7059
2023,Excelsior,28,24.5,12,0.43,16.1,4500,4400,0.9778
2023,FC Volendam,28,24.2,10,0.36,16.1,7384,6800,0.9209
2023,RKC Waalwijk,28,26.5,11,0.39,14.3,7500,6500,0.8667
2023,ADO Den Haag,28,25.8,10,0.36,14.3,15000,12000,0.8
2023,SC Cambuur,28,25.5,10,0.36,13.4,10250,9800,0.9561
2023,FC Emmen,28,26.0,11,0.39,12.5,8600,8200,0.9535
2023,De Graafschap,28,25.2,8,0.29,10.7,12600,11000,0.873
2023,Telstar,28,24.8,8,0.29,8.9,3625,3000,0.8276
2024,PSV,28,24.8,16,0.57,306.9,35000,34500,0.9857
2024,Feyenoord,28,24.5,17,0.61,269.7,47500,47000,0.9895
2024,Ajax,28,24.2,15,0.54,213.9,55865,53500,0.9577
2024,AZ Alkmaar,28,24.0,13,0.46,148.8,19478,18500,0.9498
2024,Twente,28,25.2,12,0.43,102.3,30205,29500,0.9767
2024,Utrecht,28,25.5,11,0.39,69.8,23750,21000,0.8842
2024,NEC,28,25.0,14,0.5,46.5,12500,12500,1.0
2024,Heerenveen,28,24.6,13,0.46,41.8,27224,23000,0.8448
2024,Sparta Rotterdam,28,25.8,11,0.39,37.2,10606,10200,0.9617
2024,Go Ahead Eagles,28,25.1,13,0.46,35.3,10000,9800,0.98
2024,Groningen,28,24.2,12,0.43,32.5,22550,21500,0.9534
2024,Fortuna Sittard,28,26.0,18,0.64,27.9,12800,10500,0.8203
2024,PEC Zwolle,28,25.3,11,0.39,26.0,14000,13500,0.9643
2024,Heracles Almelo,28,25.6,12,0.43,23.2,12080,11500,0.952
2024,NAC Breda,28,25.4,13,0.46,23.2,19000,18000,0.9474
2024,Willem II,28,25.7,11,0.39,20.5,14700,13800,0.9388
2024,Almere City,28,25.5,11,0.39,20.5,4501,4300,0.9553
2024,Vitesse,28,24.8,13,0.46,18.6,21248,15000,0.7059
2024,Excelsior,28,24.5,12,0.43,16.7,4500,4400,0.9778
2024,FC Volendam,28,24.2,10,0.36,16.7,7384,6800,0.9209
2024,RKC Waalwijk,28,26.5,11,0.39,14.9,7500,6500,0.8667
2024,ADO Den Haag,28,25.8,10,0.36,14.9,15000,12000,0.8
2024,SC Cambuur,28,25.5,10,0.36,13.9,10250,9800,0.9561
2024,FC Emmen,28,26.0,11,0.39,13.0,8600,8200,0.9535
2024,De Graafschap,28,25.2,8,0.29,11.2,12600,11000,0.873
2024,Telstar,28,24.8,8,0.29,9.3,3625,3000,0.8276
2025,PSV,28,24.8,16,0.57,318.4,35000,34500,0.9857
2025,Feyenoord,28,24.5,17,0.61,279.8,47500,47000,0.9895
2025,Ajax,28,24.2,15,0.54,221.9,55865,53500,0.9577
2025,AZ Alkmaar,28,24.0,13,0.46,154.4,19478,18500,0.9498
2025,Twente,28,25.2,12,0.43,106.1,30205,29500,0.9767
2025,Utrecht,28,25.5,11,0.39,72.4,23750,21000,0.8842
2025,NEC,28,25.0,14,0.5,48.2,12500,12500,1.0
2025,Heerenveen,28,24.6,13,0.46,43.4,27224,23000,0.8448
2025,Sparta Rotterdam,28,25.8,11,0.39,38.6,10606,10200,0.9617
2025,Go Ahead Eagles,28,25.1,13,0.46,36.7,10000,9800,0.98
2025,Groningen,28,24.2,12,0.43,33.8,22550,21500,0.9534
2025,Fortuna Sittard,28,26.0,18,0.64,28.9,12800,10500,0.8203
2025,PEC Zwolle,28,25.3,11,0.39,27.0,14000,13500,0.9643
2025,Heracles Almelo,28,25.6,12,0.43,24.1,12080,11500,0.952
2025,NAC Breda,28,25.4,13,0.46,24.1,19000,18000,0.9474
2025,Willem II,28,25.7,11,0.39,21.2,14700,13800,0.9388
2025,Almere City,28,25.5,11,0.39,21.2,4501,4300,0.9553
2025,Vitesse,28,24.8,13,0.46,19.3,21248,15000,0.7059
2025,Excelsior,28,24.5,12,0.43,17.4,4500,4400,0.9778
2025,FC Volendam,28,24.2,10,0.36,17.4,7384,6800,0.9209
2025,RKC Waalwijk,28,26.5,11,0.39,15.4,7500,6500,0.8667
2025,ADO Den Haag,28,25.8,10,0.36,15.4,15000,12000,0.8
2025,SC Cambuur,28,25.5,10,0.36,14.5,10250,9800,0.9561
2025,FC Emmen,28,26.0,11,0.39,13.5,8600,8200,0.9535
2025,De Graafschap,28,25.2,8,0.29,11.6,12600,11000,0.873
2025,Telstar,28,24.8,8,0.29,9.7,3625,3000,0.8276
2026,PSV,28,24.8,16,0.57,330.0,35000,34500,0.9857
2026,Feyenoord,28,24.5,17,0.61,290.0,47500,47000,0.9895
2026,Ajax,28,24.2,15,0.54,230.0,55865,53500,0.9577
2026,AZ Alkmaar,28,24.0,13,0.46,160.0,19478,18500,0.9498
2026,Twente,28,25.2,12,0.43,110.0,30205,29500,0.9767
2026,Utrecht,28,25.5,11,0.39,75.0,23750,21000,0.8842
2026,NEC,28,25.0,14,0.5,50.0,12500,12500,1.0
2026,Heerenveen,28,24.6,13,0.46,45.0,27224,23000,0.8448
2026,Sparta Rotterdam,28,25.8,11,0.39,40.0,10606,10200,0.9617
2026,Go Ahead Eagles,28,25.1,13,0.46,38.0,10000,9800,0.98
2026,Groningen,28,24.2,12,0.43,35.0,22550,21500,0.9534
2026,Fortuna Sittard,28,26.0,18,0.64,30.0,12800,10500,0.8203
2026,PEC Zwolle,28,25.3,11,0.39,28.0,14000,13500,0.9643
2026,Heracles Almelo,28,25.6,12,0.43,25.0,12080,11500,0.952
2026,NAC Breda,28,25.4,13,0.46,25.0,19000,18000,0.9474
2026,Willem II,28,25.7,11,0.39,22.0,14700,13800,0.9388
2026,Almere City,28,25.5,11,0.39,22.0,4501,4300,0.9553
2026,Vitesse,28,24.8,13,0.46,20.0,21248,15000,0.7059
2026,Excelsior,28,24.5,12,0.43,18.0,4500,4400,0.9778
2026,FC Volendam,28,24.2,10,0.36,18.0,7384,6800,0.9209
2026,RKC Waalwijk,28,26.5,11,0.39,16.0,7500,6500,0.8667
2026,ADO Den Haag,28,25.8,10,0.36,16.0,15000,12000,0.8
2026,SC Cambuur,28,25.5,10,0.36,15.0,10250,9800,0.9561
2026,FC Emmen,28,26.0,11,0.39,14.0,8600,8200,0.9535
2026,De Graafschap,28,25.2,8,0.29,12.0,12600,11000,0.873
2026,Telstar,28,24.8,8,0.29,10.0,3625,3000,0.8276
2027,PSV,28,24.8,16,0.57,341.5,35000,34500,0.9857
2027,Feyenoord,28,24.5,17,0.61,300.1,47500,47000,0.9895
2027,Ajax,28,24.2,15,0.54,238.0,55865,53500,0.9577
2027,AZ Alkmaar,28,24.0,13,0.46,165.6,19478,18500,0.9498
2027,Twente,28,25.2,12,0.43,113.8,30205,29500,0.9767
2027,Utrecht,28,25.5,11,0.39,77.6,23750,21000,0.8842
2027,NEC,28,25.0,14,0.5,51.7,12500,12500,1.0
2027,Heerenveen,28,24.6,13,0.46,46.6,27224,23000,0.8448
2027,Sparta Rotterdam,28,25.8,11,0.39,41.4,10606,10200,0.9617
2027,Go Ahead Eagles,28,25.1,13,0.46,39.3,10000,9800,0.98
2027,Groningen,28,24.2,12,0.43,36.2,22550,21500,0.9534
2027,Fortuna Sittard,28,26.0,18,0.64,31.0,12800,10500,0.8203
2027,PEC Zwolle,28,25.3,11,0.39,29.0,14000,13500,0.9643
2027,Heracles Almelo,28,25.6,12,0.43,25.9,12080,11500,0.952
2027,NAC Breda,28,25.4,13,0.46,25.9,19000,18000,0.9474
2027,Willem II,28,25.7,11,0.39,22.8,14700,13800,0.9388
2027,Almere City,28,25.5,11,0.39,22.8,4501,4300,0.9553
2027,Vitesse,28,24.8,13,0.46,20.7,21248,15000,0.7059
2027,Excelsior,28,24.5,12,0.43,18.6,4500,4400,0.9778
2027,FC Volendam,28,24.2,10,0.36,18.6,7384,6800,0.9209
2027,RKC Waalwijk,28,26.5,11,0.39,16.6,7500,6500,0.8667
2027,ADO Den Haag,28,25.8,10,0.36,16.6,15000,12000,0.8
2027,SC Cambuur,28,25.5,10,0.36,15.5,10250,9800,0.9561
2027,FC Emmen,28,26.0,11,0.39,14.5,8600,8200,0.9535
2027,De Graafschap,28,25.2,8,0.29,12.4,12600,11000,0.873
2027,Telstar,28,24.8,8,0.29,10.3,3625,3000,0.8276
