temporada,equipo,squad_size,avg_age,foreigners,pct_foreigners,squad_value,stadium_capacity,avg_attendance,stadium_occupation
2021,Livingston,28,26.2,10,0.36,5.8,9512,4000,0.4205
2021,Falkirk,28,25.5,8,0.29,5.8,7937,5500,0.693
2021,Hamilton Academical,28,25.0,7,0.25,5.0,6018,2500,0.4154
2022,Celtic,28,26.2,18,0.64,120.4,60411,58500,0.9684
2022,Rangers,28,26.5,17,0.61,94.6,50817,49000,0.9642
2022,Heart of Midlothian,28,26.0,13,0.46,21.5,19853,18500,0.9318
2022,Aberdeen,28,25.5,13,0.46,17.2,20866,16500,0.7908
2022,Hibernian,28,25.8,13,0.46,15.5,20421,17500,0.857
2022,Dundee United,28,25.6,11,0.39,10.3,14223,10500,0.7382
2022,Kilmarnock,28,26.2,11,0.39,10.3,17889,7500,0.4193
2022,Dundee,28,25.4,12,0.43,8.6,11775,7000,0.5945
2022,Motherwell,28,26.0,11,0.39,8.6,13677,6500,0.4753
2022,St Mirren,28,26.4,11,0.39,9.5,7937,6800,0.8567
2022,St Johnstone,28,26.5,10,0.36,7.7,10696,5000,0.4675
2022,Ross County,28,26.0,10,0.36,6.9,6541,4500,0.688
2022,Livingston,28,26.2,10,0.36,6.0,9512,4000,0.4205
2022,Falkirk,28,25.5,8,0.29,6.0,7937,5500,0.693
2022,Hamilton Academical,28,25.0,7,0.25,5.0,6018,2500,0.4154
2023,Celtic,28,26.2,18,0.64,125.3,60411,58500,0.9684
2023,Rangers,28,26.5,17,0.61,98.5,50817,49000,0.9642
2023,Heart of Midlothian,28,26.0,13,0.46,22.4,19853,18500,0.9318
2023,Aberdeen,28,25.5,13,0.46,17.9,20866,16500,0.7908
2023,Hibernian,28,25.8,13,0.46,16.1,20421,17500,0.857
2023,Dundee United,28,25.6,11,0.39,10.7,14223,10500,0.7382
2023,Kilmarnock,28,26.2,11,0.39,10.7,17889,7500,0.4193
2023,Dundee,28,25.4,12,0.43,8.9,11775,7000,0.5945
2023,Motherwell,28,26.0,11,0.39,8.9,13677,6500,0.4753
2023,St Mirren,28,26.4,11,0.39,9.8,7937,6800,0.8567
2023,St Johnstone,28,26.5,10,0.36,8.1,10696,5000,0.4675
2023,Ross County,28,26.0,10,0.36,7.2,6541,4500,0.688
2023,Livingston,28,26.2,10,0.36,6.3,9512,4000,0.4205
2023,Falkirk,28,25.5,8,0.29,6.3,7937,5500,0.693
2023,Hamilton Academical,28,25.0,7,0.25,5.0,6018,2500,0.4154
2024,Celtic,28,26.2,18,0.64,130.2,60411,58500,0.9684
2024,Rangers,28,26.5,17,0.61,102.3,50817,49000,0.9642
2024,Heart of Midlothian,28,26.0,13,0.46,23.2,19853,18500,0.9318
2024,Aberdeen,28,25.5,13,0.46,18.6,20866,16500,0.7908
2024,Hibernian,28,25.8,13,0.46,16.7,20421,17500,0.857
2024,Dundee United,28,25.6,11,0.39,11.2,14223,10500,0.7382
2024,Kilmarnock,28,26.2,11,0.39,11.2,17889,7500,0.4193
2024,Dundee,28,25.4,12,0.43,9.3,11775,7000,0.5945
2024,Motherwell,28,26.0,11,0.39,9.3,13677,6500,0.4753
2024,St Mirren,28,26.4,11,0.39,10.2,7937,6800,0.8567
2024,St Johnstone,28,26.5,10,0.36,8.4,10696,5000,0.4675
2024,Ross County,28,26.0,10,0.36,7.4,6541,4500,0.688
2024,Livingston,28,26.2,10,0.36,6.5,9512,4000,0.4205
2024,Falkirk,28,25.5,8,0.29,6.5,7937,5500,0.693
2024,Hamilton Academical,28,25.0,7,0.25,5.0,6018,2500,0.4154
2025,Celtic,28,26.2,18,0.64,135.1,60411,58500,0.9684
2025,Rangers,28,26.5,17,0.61,106.1,50817,49000,0.9642
2025,Heart of Midlothian,28,26.0,13,0.46,24.1,19853,18500,0.9318
2025,Aberdeen,28,25.5,13,0.46,19.3,20866,16500,0.7908
2025,Hibernian,28,25.8,13,0.46,17.4,20421,17500,0.857
2025,Dundee United,28,25.6,11,0.39,11.6,14223,10500,0.7382
2025,Kilmarnock,28,26.2,11,0.39,11.6,17889,7500,0.4193
2025,Dundee,28,25.4,12,0.43,9.7,11775,7000,0.5945
2025,Motherwell,28,26.0,11,0.39,9.7,13677,6500,0.4753
2025,St Mirren,28,26.4,11,0.39,10.6,7937,6800,0.8567
2025,St Johnstone,28,26.5,10,0.36,8.7,10696,5000,0.4675
2025,Ross County,28,26.0,10,0.36,7.7,6541,4500,0.688
2025,Livingston,28,26.2,10,0.36,6.8,9512,4000,0.4205
2025,Falkirk,28,25.5,8,0.29,6.8,7937,5500,0.693
2025,Hamilton Academical,28,25.0,7,0.25,5.0,6018,2500,0.4154
2026,Celtic,28,26.2,18,0.64,140.0,60411,58500,0.9684
2026,Rangers,28,26.5,17,0.61,110.0,50817,49000,0.9642
2026,Heart of Midlothian,28,26.0,13,0.46,25.0,19853,18500,0.9318
2026,Aberdeen,28,25.5,13,0.46,20.0,20866,16500,0.7908
2026,Hibernian,28,25.8,13,0.46,18.0,20421,17500,0.857
2026,Dundee United,28,25.6,11,0.39,12.0,14223,10500,0.7382
2026,Kilmarnock,28,26.2,11,0.39,12.0,17889,7500,0.4193
2026,Dundee,28,25.4,12,0.43,10.0,11775,7000,0.5945
2026,Motherwell,28,26.0,11,0.39,10.0,13677,6500,0.4753
2026,St Mirren,28,26.4,11,0.39,11.0,7937,6800,0.8567
2026,St Johnstone,28,26.5,10,0.36,9.0,10696,5000,0.4675
2026,Ross County,28,26.0,10,0.36,8.0,6541,4500,0.688
2026,Livingston,28,26.2,10,0.36,7.0,9512,4000,0.4205
2026,Falkirk,28,25.5,8,0.29,7.0,7937,5500,0.693
2026,Hamilton Academical,28,25.0,7,0.25,5.0,6018,2500,0.4154
2027,Celtic,28,26.2,18,0.64,144.9,60411,58500,0.9684
2027,Rangers,28,26.5,17,0.61,113.8,50817,49000,0.9642
2027,Heart of Midlothian,28,26.0,13,0.46,25.9,19853,18500,0.9318
2027,Aberdeen,28,25.5,13,0.46,20.7,20866,16500,0.7908
2027,Hibernian,28,25.8,13,0.46,18.6,20421,17500,0.857
2027,Dundee United,28,25.6,11,0.39,12.4,14223,10500,0.7382
2027,Kilmarnock,28,26.2,11,0.39,12.4,17889,7500,0.4193
2027,Dundee,28,25.4,12,0.43,10.3,11775,7000,0.5945
2027,Motherwell,28,26.0,11,0.39,10.3,13677,6500,0.4753
2027,St Mirren,28,26.4,11,0.39,11.4,7937,6800,0.8567
2027,St Johnstone,28,26.5,10,0.36,9.3,10696,5000,0.4675
2027,Ross County,28,26.0,10,0.36,8.3,6541,4500,0.688
2027,Livingston,28,26.2,10,0.36,7.2,9512,4000,0.4205
2027,Falkirk,28,25.5,8,0.29,7.2,7937,5500,0.693
2027,Hamilton Academical,28,25.0,7,0.25,5.2,6018,2500,0.4154
