temporada,equipo,squad_size,avg_age,foreigners,pct_foreigners,squad_value,stadium_capacity,avg_attendance,stadium_occupation
2023,Everton,34,26.8,16,0.4706,391.75,52769,39042,0.7399
2023,Fulham,35,26.9,31,0.8857,384.35,29589,24301,0.8213
2023,Liverpool,45,24.2,30,0.6667,955.65,61276,55809,0.9108
2023,Luton Town,46,25.7,22,0.4783,140.9,11850,11244,0.9489
2023,Man City,36,25.7,21,0.5833,1460.0,61000,53288,0.8736
2023,Man Utd,46,24.9,28,0.6087,808.35,74879,73534,0.982
2023,Newcastle,45,26.3,21,0.4667,652.25,52258,52153,0.998
2023,Nottm Forest,46,26.6,36,0.7826,501.35,30404,29386,0.9665
2023,Sheffield United,45,24.7,27,0.6,152.35,32702,29962,0.9162
2023,Tottenham,41,25.6,29,0.7073,838.5,62850,61459,0.9779
2023,West Ham,36,26.6,20,0.5556,487.5,62500,62440,0.999
2023,Wolves,47,23.9,32,0.6809,442.73,31750,31037,0.9775
2024,Arsenal,42,24.5,26,0.619,1160.0,60704,60252,0.9926
2024,Aston Villa,41,25.2,24,0.5854,680.55,43205,41772,0.9668
2024,Bournemouth,39,24.7,25,0.641,518.6,11307,11200,0.9905
2024,Brentford,38,24.4,28,0.7368,427.85,17250,17185,0.9962
2024,Brighton,49,24.2,33,0.6735,667.58,31876,31481,0.9876
2024,Chelsea,58,22.4,32,0.5517,1190.0,41631,39987,0.9605
2024,Crystal Palace,40,26.2,18,0.45,526.85,25486,25116,0.9855
2024,Everton,39,25.8,21,0.5385,363.23,52769,39191,0.7427
2024,Fulham,28,27.7,21,0.75,362.35,29589,26826,0.9066
2024,Ipswich,35,26.6,17,0.4857,270.1,30056,29742,0.9896
2024,Leicester,40,25.3,24,0.6,253.35,32259,31448,0.9749
2024,Liverpool,35,24.7,21,0.6,950.95,61276,60486,0.9871
2024,Man City,44,25.6,27,0.6136,1360.0,61000,53576,0.8783
2024,Man Utd,49,24.0,29,0.5918,825.0,74879,73815,0.9858
2024,Newcastle,36,27.5,15,0.4167,677.53,52258,52187,0.9986
2024,Nottm Forest,33,26.8,23,0.697,481.3,30404,30076,0.9892
2024,Southampton,42,25.3,23,0.5476,310.05,32384,30865,0.9531
2024,Tottenham,41,24.0,23,0.561,777.3,62850,61127,0.9726
2024,West Ham,29,28.0,19,0.6552,400.7,62500,62407,0.9985
2024,Wolves,44,25.3,34,0.7727,433.05,31750,30755,0.9687
2025,Arsenal,40,23.9,20,0.5,1330.0,60704,60217,0.992
2025,Aston Villa,44,25.1,22,0.5,613.98,43205,41977,0.9716
2025,Bournemouth,39,25.0,29,0.7436,680.98,11307,11175,0.9883
2025,Brentford,40,24.4,27,0.675,503.58,17250,17132,0.9932
2025,Brighton,42,25.3,26,0.619,625.0,31876,31379,0.9844
2025,Burnley,43,25.8,31,0.7209,236.0,21994,21005,0.955
2025,Chelsea,42,22.4,22,0.5238,1150.0,41631,39661,0.9527
2025,Crystal Palace,41,25.2,22,0.5366,702.5,25486,24925,0.978
2025,Everton,33,25.6,15,0.4545,459.25,52769,52132,0.9879
2025,Fulham,30,27.4,23,0.7667,376.2,29589,27228,0.9202
2025,Leeds,33,26.1,23,0.697,374.2,37890,36695,0.9685
2025,Liverpool,45,24.0,28,0.6222,980.5,61276,60389,0.9855
2025,Man City,43,25.2,24,0.5581,1390.0,61000,52640,0.863
2025,Man Utd,34,24.9,22,0.6471,774.6,74879,73975,0.9879
2025,Newcastle,37,26.6,14,0.3784,697.7,52258,52095,0.9969
2025,Nottm Forest,42,25.5,30,0.7143,638.68,30404,30421,1.0006
2025,Sunderland,43,24.6,31,0.7209,446.68,48707,46489,0.9545
2025,Tottenham,45,24.0,28,0.6222,813.4,62850,61003,0.9706
2025,West Ham,40,26.6,26,0.65,469.73,62500,62347,0.9976
2025,Wolves,42,25.0,31,0.7381,389.85,31750,29835,0.9397
2026,Arsenal,29,26.0,19,0.6552,1340.0,60704,60217,0.992
2026,Aston Villa,26,27.5,20,0.7692,524.0,43205,41977,0.9716
2026,Bournemouth,30,25.4,21,0.7,562.88,11307,11175,0.9883
2026,Brentford,33,24.7,26,0.7879,565.4,17250,17132,0.9932
2026,Brighton,32,25.0,27,0.8438,647.5,31876,31379,0.9844
2026,Chelsea,39,23.9,28,0.7179,1370.0,41631,39661,0.9527
2026,Coventry,26,26.5,16,0.6154,220.85,32609,29000,0.8893
2026,Crystal Palace,28,26.1,19,0.6786,499.7,25486,24925,0.978
2026,Everton,23,25.8,11,0.4783,454.1,52769,52132,0.9879
2026,Fulham,20,28.1,16,0.8,301.3,29589,27228,0.9202
2026,Hull City,26,27.8,13,0.5,77.7,25400,22000,0.8661
2026,Ipswich,30,27.1,18,0.6,255.65,30056,29742,0.9896
2026,Leeds,27,27.0,20,0.7407,402.1,37890,36695,0.9685
2026,Liverpool,29,25.5,22,0.7586,979.5,61276,60389,0.9855
2026,Man City,32,25.3,20,0.625,1500.0,61000,52640,0.863
2026,Man Utd,32,25.8,21,0.6562,885.3,74879,73975,0.9879
2026,Newcastle,26,25.7,14,0.5385,619.8,52258,52095,0.9969
2026,Nottm Forest,28,26.2,21,0.75,517.8,30404,30421,1.0006
2026,Sunderland,31,26.1,25,0.8065,392.88,48707,46489,0.9545
2026,Tottenham,36,25.7,27,0.75,920.5,62850,61003,0.9706
