temporada,equipo,squad_size,avg_age,foreigners,pct_foreigners,squad_value,stadium_capacity,avg_attendance,stadium_occupation
2024,SK Sturm Graz,28,24.8,15,0.54,60.4,16364,15000,0.9166
2024,Rapid Vienna,28,25.5,12,0.43,32.5,28000,19500,0.6964
2024,LASK Linz,28,25.8,13,0.46,32.5,19080,14000,0.7338
2024,Austria Vienna,28,25.2,13,0.46,23.2,17500,12500,0.7143
2024,Wolfsberger,28,26.0,11,0.39,14.9,7300,4000,0.5479
2024,TSV Hartberg,28,25.8,10,0.36,13.0,4635,3500,0.7551
2024,SK Austria Klagenfurt,28,26.0,11,0.39,11.2,30000,5500,0.1833
2024,SC Rheindorf Altach,28,26.2,13,0.46,10.2,8500,5000,0.5882
2024,FC Blau-Weiß Linz,28,26.5,11,0.39,10.2,5595,5200,0.9294
2024,WSG Swarovski Tirol,28,25.4,13,0.46,9.3,16008,3500,0.2186
2024,Grazer AK,28,25.8,11,0.39,9.3,16364,7500,0.4583
2024,Austria Lustenau,28,25.0,14,0.5,7.4,8800,4200,0.4773
2024,SV Josko Ried,28,25.5,10,0.36,7.4,7334,4500,0.6136
2024,FC Admira Wacker Modling,28,24.8,8,0.29,5.6,10600,2500,0.2358
2024,St. Pölten,28,25.0,8,0.29,5.6,8000,3000,0.375
2025,RB Salzburg,28,23.2,20,0.71,164.0,30188,12000,0.3975
2025,SK Sturm Graz,28,24.8,15,0.54,62.7,16364,15000,0.9166
2025,Rapid Vienna,28,25.5,12,0.43,33.8,28000,19500,0.6964
2025,LASK Linz,28,25.8,13,0.46,33.8,19080,14000,0.7338
2025,Austria Vienna,28,25.2,13,0.46,24.1,17500,12500,0.7143
2025,Wolfsberger,28,26.0,11,0.39,15.4,7300,4000,0.5479
2025,TSV Hartberg,28,25.8,10,0.36,13.5,4635,3500,0.7551
2025,SK Austria Klagenfurt,28,26.0,11,0.39,11.6,30000,5500,0.1833
2025,SC Rheindorf Altach,28,26.2,13,0.46,10.6,8500,5000,0.5882
2025,FC Blau-Weiß Linz,28,26.5,11,0.39,10.6,5595,5200,0.9294
2025,WSG Swarovski Tirol,28,25.4,13,0.46,9.7,16008,3500,0.2186
2025,Grazer AK,28,25.8,11,0.39,9.7,16364,7500,0.4583
2025,Austria Lustenau,28,25.0,14,0.5,7.7,8800,4200,0.4773
2025,SV Josko Ried,28,25.5,10,0.36,7.7,7334,4500,0.6136
2025,FC Admira Wacker Modling,28,24.8,8,0.29,5.8,10600,2500,0.2358
2025,St. Pölten,28,25.0,8,0.29,5.8,8000,3000,0.375
2026,RB Salzburg,28,23.2,20,0.71,170.0,30188,12000,0.3975
2026,SK Sturm Graz,28,24.8,15,0.54,65.0,16364,15000,0.9166
2026,Rapid Vienna,28,25.5,12,0.43,35.0,28000,19500,0.6964
2026,LASK Linz,28,25.8,13,0.46,35.0,19080,14000,0.7338
2026,Austria Vienna,28,25.2,13,0.46,25.0,17500,12500,0.7143
2026,Wolfsberger,28,26.0,11,0.39,16.0,7300,4000,0.5479
2026,TSV Hartberg,28,25.8,10,0.36,14.0,4635,3500,0.7551
2026,SK Austria Klagenfurt,28,26.0,11,0.39,12.0,30000,5500,0.1833
2026,SC Rheindorf Altach,28,26.2,13,0.46,11.0,8500,5000,0.5882
2026,FC Blau-Weiß Linz,28,26.5,11,0.39,11.0,5595,5200,0.9294
2026,WSG Swarovski Tirol,28,25.4,13,0.46,10.0,16008,3500,0.2186
2026,Grazer AK,28,25.8,11,0.39,10.0,16364,7500,0.4583
2026,Austria Lustenau,28,25.0,14,0.5,8.0,8800,4200,0.4773
2026,SV Josko Ried,28,25.5,10,0.36,8.0,7334,4500,0.6136
2026,FC Admira Wacker Modling,28,24.8,8,0.29,6.0,10600,2500,0.2358
2026,St. Pölten,28,25.0,8,0.29,6.0,8000,3000,0.375
2027,RB Salzburg,28,23.2,20,0.71,175.9,30188,12000,0.3975
2027,SK Sturm Graz,28,24.8,15,0.54,67.3,16364,15000,0.9166
2027,Rapid Vienna,28,25.5,12,0.43,36.2,28000,19500,0.6964
2027,LASK Linz,28,25.8,13,0.46,36.2,19080,14000,0.7338
2027,Austria Vienna,28,25.2,13,0.46,25.9,17500,12500,0.7143
2027,Wolfsberger,28,26.0,11,0.39,16.6,7300,4000,0.5479
2027,TSV Hartberg,28,25.8,10,0.36,14.5,4635,3500,0.7551
2027,SK Austria Klagenfurt,28,26.0,11,0.39,12.4,30000,5500,0.1833
2027,SC Rheindorf Altach,28,26.2,13,0.46,11.4,8500,5000,0.5882
2027,FC Blau-Weiß Linz,28,26.5,11,0.39,11.4,5595,5200,0.9294
2027,WSG Swarovski Tirol,28,25.4,13,0.46,10.3,16008,3500,0.2186
2027,Grazer AK,28,25.8,11,0.39,10.3,16364,7500,0.4583
2027,Austria Lustenau,28,25.0,14,0.5,8.3,8800,4200,0.4773
2027,SV Josko Ried,28,25.5,10,0.36,8.3,7334,4500,0.6136
2027,FC Admira Wacker Modling,28,24.8,8,0.29,6.2,10600,2500,0.2358
2027,St. Pölten,28,25.0,8,0.29,6.2,8000,3000,0.375
